time,hour,min,sec,env,acc,gyr,mag,pressure,prox,light,gnssMeasurement,gnssStatus,nema,wifi,cell
1543543841608,10,10,41,0,3.217807;-2.135628;18.282124,0.5877745;-0.022200588;-0.691482,-36.6875;14.0;-52.6875,1021.751,5.0,13214.0, , , , , 
1543543841618,10,10,41,0,3.1316159;-1.541866;15.8783455,0.8858768;-0.10649999;-0.8283158,-36.6875;13.25;-51.9375,1021.751,5.0,13214.0, , , , , 
1543543841628,10,10,41,0,2.882619;-1.0534488;14.18325,1.0080498;-0.11993903;-0.9126152,-36.625;11.0;-54.125,1021.751,5.0,13214.0, , , , , 
1543543841638,10,10,41,0,2.566584;-0.4213795;12.181698,0.97384137;-0.07351327;-0.94315845,-37.375;11.0;-52.6875,1021.751,5.0,13214.0, , , , , 
1543543841648,10,10,41,0,2.4612393;-0.15322891;11.36767,0.81012946;0.010768682;-0.95048887,-37.3125;10.25;-51.1875,1021.751,5.0,13214.0, , , , , 
1543543841659,10,10,41,0,2.3080103;-0.038307227;10.984597,0.6549697;0.066968285;-0.9688148,-39.4375;8.8125;-53.375,1021.751,5.0,13214.0, , , , , 
1543543841669,10,10,41,0,1.9632454;-0.009576807;11.243171,0.49125782;0.08285078;-1.0189058,-37.25;7.25;-51.1875,1021.751,5.0,13214.0, , , , , 
1543543841679,10,10,41,0,1.5227122;0.02873042;11.587936,0.47537532;0.06085963;-1.0433403,-38.0;8.0625;-53.375,1021.751,5.0,14160.0, , , , , 
1543543841689,10,10,41,0,0.80445176;0.30645782;11.87524,0.5291315;0.009546951;-1.0347883,-37.25;7.25;-51.875,1021.751,5.0,14160.0, , , , , 
1543543841699,10,10,41,0,0.39264908;0.5650316;11.798626,0.60854393;-0.08695231;-0.99935806,-36.5625;7.25;-51.125,1021.7549,5.0,14160.0, , , , , 
1543543841709,10,10,41,0,0.0;0.91937345;11.15698,0.66474354;-0.2824292;-0.92605424,-37.9375;5.8125;-51.875,1021.7549,5.0,14160.0, , , , , 
1543543841719,10,10,41,0,-0.009576807;1.1300632;10.505757,0.66840875;-0.3752807;-0.895511,-37.9375;5.0625;-51.875,1021.7549,5.0,14160.0, , , , , 
1543543841729,10,10,41,0,0.076614454;1.388637;9.346964,0.59999186;-0.6477266;-0.82342887,-38.5625;2.8125;-51.875,1021.7549,5.0,14160.0, , , , , 
1543543841739,10,10,41,0,0.19153613;1.5131354;8.523358,0.5156924;-0.77967346;-0.80143774,-38.625;5.0625;-52.625,1021.7549,5.0,14160.0, , , , , 
1543543841749,10,10,41,0,0.39264908;1.5993267;7.6614456,0.43750167;-0.859086;-0.7965508,-37.1875;3.5625;-52.625,1021.7549,5.0,14160.0, , , , , 
1543543841759,10,10,41,0,0.46926352;1.6184803;7.1347213,0.37763688;-0.86641634;-0.80998987,-38.625;3.5625;-51.875,1021.7549,5.0,14160.0, , , , , 
1543543841770,10,10,41,0,0.47884035;1.6376339;6.6367273,0.36908478;-0.81876886;-0.8283158,-37.8125;1.3125;-50.375,1021.7549,5.0,14160.0, , , , , 
1543543841779,10,10,41,0,0.39264908;1.685518;6.3302693,0.38496727;-0.7405781;-0.84297657,-41.375;1.375;-50.4375,1021.7549,5.0,14160.0, , , , , 
1543543841791,10,10,41,0,0.2777274;1.8100165;5.5737014,0.40573668;-0.6294006;-0.8490852,-39.25;0.625;-52.625,1021.7549,5.0,14160.0, , , , , 
1543543841801,10,10,41,0,0.20111294;1.8483237;5.2385135,0.42039746;-0.46080184;-0.85885906,-39.9375;1.375;-49.6875,1021.7334,5.0,14160.0, , , , , 
1543543841811,10,10,41,0,0.15322891;1.9440918;4.9799395,0.41184536;-0.310529;-0.8722981,-39.9375;-0.125;-50.4375,1021.7334,5.0,14160.0, , , , , 
1543543841821,10,10,41,0,0.06703765;2.1068976;4.7979803,0.38496727;-0.16147786;-0.8869589,-40.625;0.625;-49.6875,1021.7334,5.0,14160.0, , , , , 
1543543841832,10,10,41,0,-0.02873042;2.2505496;4.8841715,0.34831536;-0.042970005;-0.895511,-40.625;-0.875;-49.6875,1021.7334,5.0,14160.0, , , , , 
1543543841843,10,10,41,0,-0.25857377;2.528277;5.0374002,0.3177721;0.057194438;-0.895511,-39.875;-0.875;-50.375,1021.7334,5.0,14160.0, , , , , 
1543543841854,10,10,41,0,-0.62249243;2.777274;5.171476,0.29089403;0.19280653;-0.8649677,-39.8125;-3.875;-49.625,1021.7334,5.0,14160.0, , , , , 
1543543841863,10,10,41,0,-0.9864111;3.016694;5.315128,0.23958135;0.40783107;-0.75379026,-41.25;-3.875;-48.9375,1021.7334,5.0,14160.0, , , , , 
1543543841873,10,10,41,0,-0.9864111;3.016694;5.315128,0.23958135;0.40783107;-0.75379026,-41.25;-3.875;-48.9375,1021.7334,5.0,14160.0, , , , , 
1543543841884,10,10,41,0,-1.3120226;3.1507695;5.506664,0.12229522;0.5690995;-0.614513,-40.5625;-3.875;-48.1875,1021.7334,5.0,14160.0, , , , , 
1543543841896,10,10,41,0,-1.532289;3.1890767;5.8322754,0.035552356;0.6497337;-0.52532667,-39.125;-2.375;-48.9375,1021.7329,5.0,14160.0, , , , , 
1543543841908,10,10,41,0,-1.6280571;3.1411927;6.2345014,-0.056059975;0.7340331;-0.4300317,-38.375;-5.4375;-50.375,1021.7329,5.0,14160.0, , , , , 
1543543841918,10,10,41,0,-1.7525556;2.920926;7.1059904,-0.12569861;0.79878485;-0.346954,-41.25;-5.3125;-51.875,1021.7329,5.0,14160.0, , , , , 
1543543841928,10,10,41,0,-1.8483237;2.6144683;8.0924015,-0.16479398;0.8232194;-0.2541025,-38.4375;-4.625;-51.875,1021.7329,5.0,14160.0, , , , , 
1543543841943,10,10,41,0,-1.8866309;2.4037786;9.040505,-0.14402457;0.7975631;-0.18202038,-36.25;-5.4375;-51.875,1021.7329,5.0,14160.0, , , , , 
1543543841953,10,10,41,0,-1.9440918;2.1547816;9.883265,-0.06827728;0.6851639;-0.12704252,-36.25;-5.4375;-51.875,1021.7329,5.0,14160.0, , , , , 
1543543841964,10,10,41,0,-1.9632454;2.231396;10.04607,-0.0023038345;0.5568822;-0.0903906,-36.3125;-4.6875;-52.625,1021.7329,5.0,14160.0, , , , , 
1543543841975,10,10,41,0,-2.0207062;2.5474305;9.80665,0.04166101;0.3687357;0.0061086523,-37.0;-4.6875;-51.875,1021.7329,5.0,14160.0, , , , , 
1543543841986,10,10,41,0,-2.030283;2.7389667;9.500193,1.2217305E-4;0.3003188;0.0842994,-36.3125;-3.9375;-53.375,1021.7329,5.0,14160.0, , , , , 
1543543841995,10,10,41,0,-2.030283;2.7102363;9.174581,-0.082938045;0.28443632;0.16371189,-36.9375;-6.9375;-52.625,1021.7363,5.0,14160.0, , , , , 
1543543842006,10,10,42,0,-2.078167;2.5953147;9.232041,-0.19167206;0.3284186;0.24190263,-36.3125;-5.4375;-54.0625,1021.7363,5.0,14160.0, , , , , 
1543543842015,10,10,42,0,-2.0973208;2.4133554;10.055647,-0.2820801;0.36384878;0.31154126,-36.25;-5.4375;-52.625,1021.7363,5.0,14160.0, , , , , 
1543543842025,10,10,42,0,-2.078167;2.183512;10.831368,-0.33094934;0.2966536;0.3640757,-37.0;-4.6875;-52.625,1021.7363,5.0,10749.0, , , , , 
1543543842035,10,10,42,0,-2.030283;1.9919758;11.501745,-0.31628856;0.14149384;0.37507126,-36.25;-6.9375;-53.3125,1021.7363,5.0,10749.0, , , , , 
1543543842045,10,10,42,0,-1.8962077;2.135628;11.712435,-0.2820801;-0.02953097;0.37751472,-35.625;-4.0;-53.3125,1021.7363,5.0,10749.0, , , , , 
1543543842055,10,10,42,0,-1.8387469;2.4037786;11.281479,-0.273528;-0.11260864;0.39584067,-35.625;-3.25;-53.375,1021.7363,5.0,10749.0, , , , , 
1543543842065,10,10,42,0,-1.8962077;2.72939;10.314221,-0.350497;-0.05396558;0.453262,-34.9375;-3.25;-54.0625,1021.7363,5.0,10749.0, , , , , 
1543543842075,10,10,42,0,-2.0590134;2.96881;9.883265,-0.4934395;0.0718552;0.5338962,-35.625;-2.5;-52.625,1021.7363,5.0,10749.0, , , , , 
1543543842085,10,10,42,0,-2.3942018;3.083732;9.9790325,-0.6693687;0.21357594;0.6414085,-34.9375;-2.5;-51.875,1021.7363,5.0,10749.0, , , , , 
1543543842096,10,10,42,0,-2.6623523;2.6527755;10.869676,-0.8306371;0.335749;0.75502944,-37.0625;-1.6875;-52.625,1021.7324,5.0,10749.0, , , , , 
1543543842105,10,10,42,0,-2.6719291;2.135628;11.779472,-0.94425803;0.41393974;0.84665924,-36.375;-2.4375;-53.375,1021.7324,5.0,10749.0, , , , , 
1543543842115,10,10,42,0,-2.6048915;1.6472107;12.871228,-0.96624917;0.3968355;0.91263264,-36.375;-0.1875;-53.375,1021.7324,5.0,10749.0, , , , , 
1543543842125,10,10,42,0,-2.327164;0.5267244;14.891934,-0.80864596;0.2709973;0.9016371,-36.375;-0.1875;-54.125,1021.7324,5.0,10749.0, , , , , 
1543543842135,10,10,42,0,-2.2409728;0.29688102;15.255854,-0.62538636;0.17081538;0.8698721,-35.6875;0.5;-54.8125,1021.7324,5.0,10749.0, , , , , 
1543543842145,10,10,42,0,-2.0207062;0.076614454;15.428236,-0.30895817;0.06574655;0.816116,-35.0;1.25;-55.5625,1021.7324,5.0,10749.0, , , , , 
1543543842155,10,10,42,0,-2.0015526;0.29688102;14.068329,0.07953466;0.07796386;0.77457714,-35.0625;2.0;-54.125,1021.7324,5.0,10749.0, , , , , 
1543543842165,10,10,42,0,-2.0685902;0.48841715;12.947843,0.29089403;0.18547614;0.7770206,-35.75;2.0;-55.5625,1021.7324,5.0,10749.0, , , , , 
1543543842175,10,10,42,0,-2.1643584;0.7565677;11.262324,0.38863248;0.3284186;0.8051204,-35.0625;2.0;-56.3125,1021.7324,5.0,10749.0, , , , , 
1543543842185,10,10,42,0,-2.183512;0.8810662;10.46745,0.36786306;0.46280897;0.84055054,-33.625;1.9375;-56.3125,1021.7324,5.0,10749.0, , , , , 
1543543842195,10,10,42,0,-2.183512;0.92895025;10.055647,0.26890287;0.54588664;0.8662069,-34.3125;1.25;-54.0625,1021.7324,5.0,10749.0, , , , , 
1543543842206,10,10,42,0,-2.2888567;0.7661445;10.218452,0.15406021;0.53000414;0.8662069,-33.6875;4.1875;-56.3125,1021.7407,5.0,10749.0, , , , , 
1543543842215,10,10,42,0,-2.432509;0.7757214;10.505757,0.14306463;0.5177868;0.86498517,-35.75;2.75;-55.5625,1021.7407,5.0,10749.0, , , , , 
1543543842225,10,10,42,0,-2.6240451;0.9768343;10.70687,0.18460347;0.39439204;0.8894198,-33.625;2.6875;-55.5625,1021.7407,5.0,10749.0, , , , , 
1543543842235,10,10,42,0,-2.767697;1.1971009;10.572795,0.27867672;0.29543188;0.92851514,-33.75;6.4375;-55.5625,1021.7407,5.0,10749.0, , ,$GPGSA;2.7;1.5;2.3 $GNGSA;2.7;1.5;2.3 $GNGSA;2.7;1.5;2.3 $QZGSA;2.7;1.5;2.3 $IMGSA;2.7;1.5;2.3 $BDGSA;2.7;1.5;2.3 $GAGSA;2.7;1.5;2.3 , , 
1543543842245,10,10,42,0,-2.815581;1.2641385;10.352529,0.33365458;0.240454;0.95294976,-32.25;4.1875;-54.8125,1021.7407,5.0,10749.0,29 1;2;14.183854103088379;false;NaN;1;337.40227760373546 1;5;38.98178482055664;false;NaN;0;167.96153245409448 1;6;15.458932876586914;false;NaN;0;606.3399892041016 1;7;28.61786651611328;false;NaN;0;131.3004398738389 1;13;39.43074035644531;false;NaN;0;-320.06160087932085 1;15;36.968894958496094;false;NaN;0;-646.0011303754786 1;21;26.427831649780273;false;NaN;0;-584.7437087933358 1;29;41.797332763671875;false;NaN;0;30.72441432898745 1;30;21.742389678955078;false;NaN;0;-169.07502334992296 3;2;24.685731887817383;false;NaN;0;577.2945107658843 3;18;34.190513610839844;false;NaN;0;95.73234611242748 3;12;14.966394424438477;false;NaN;1;-379.601982384301 3;11;15.532520294189453;false;NaN;1;51.305608416520215 3;19;28.863250732421875;false;NaN;0;-633.942211938404 3;17;39.43622589111328;false;NaN;0;713.8419192595675 3;3;37.6944580078125;false;NaN;0;88.29047581312835 3;4;33.160972595214844;false;NaN;0;-512.8903241379035 4;193;33.33231735229492;false;NaN;0;1.16609889822118 4;194;20.882688522338867;false;NaN;0;-124.94391688189455 4;195;39.07365417480469;false;NaN;0;44.276502227554715 5;3;26.55721092224121;false;NaN;0;-25.137172853680042 5;5;18.34564208984375;false;NaN;0;-28.36264281224338 5;6;32.30834197998047;false;NaN;0;-103.52524867268329 5;8;33.16762924194336;false;NaN;0;55.43834058679957 5;12;32.36917495727539;false;NaN;0;-301.539455799543 6;7;36.41079330444336;false;NaN;0;165.6017483705964 6;8;19.489269256591797;false;NaN;0;463.20219242242865 6;19;18.042572021484375;false;NaN;0;-528.9230525107987 6;26;37.65361022949219;false;NaN;0;138.86782733989742,29 3;18;36.0;77.0;227.0 6;26;38.0;74.0;184.0 4;193;38.0;73.0;80.0 5;6;33.0;72.0;210.0 6;7;37.0;69.0;46.0 3;3;39.0;69.0;336.0 5;8;34.0;66.0;140.0 1;13;39.0;66.0;166.0 1;5;41.0;65.0;36.0 1;29;42.0;48.0;270.0 1;2;17.0;47.0;129.0 5;12;33.0;44.0;301.0 5;3;27.0;43.0;189.0 3;19;31.0;38.0;326.0 1;15;39.0;36.0;214.0 3;4;35.0;33.0;250.0 3;17;40.0;31.0;164.0 3;2;35.0;28.0;41.0 1;30;25.0;21.0;77.0 4;195;40.0;21.0;173.0 5;5;21.0;17.0;249.0 6;8;24.0;16.0;50.0 1;21;28.0;12.0;310.0 1;7;29.0;12.0;46.0 6;19;18.0;9.0;232.0 3;12;17.0;9.0;64.0 4;194;21.0;8.0;145.0 3;11;19.0;5.0;22.0 1;6;18.0;5.0;127.0, , , 
1543543842255,10,10,42,0,-2.7389667;1.436521;9.787497,0.38741073;0.18914133;0.9822713,-32.25;4.1875;-54.8125,1021.7407,5.0,10749.0, , , , , 
1543543842265,10,10,42,0,-2.432509;1.7046716;8.24563,0.50714034;0.0718552;1.0836749,-32.25;3.4375;-57.0625,1021.7407,5.0,10749.0, , , , , 
1543543842275,10,10,42,0,-2.183512;1.8195933;7.469909,0.5486792;0.019320795;1.2180653,-33.6875;4.1875;-56.3125,1021.7407,5.0,10749.0, , , , , 
1543543842286,10,10,42,0,-1.7621324;2.0111294;6.483498,0.5389053;0.020542525;1.2498302,-34.4375;5.6875;-54.125,1021.7407,5.0,10749.0, , , , , 
1543543842296,10,10,42,0,-1.5131354;2.087744;5.9280434,0.463158;0.057194438;1.3402383,-33.6875;5.6875;-55.5625,1021.7407,5.0,10749.0, , , , , 
1543543842307,10,10,42,0,-1.1587936;2.2697031;5.391742,0.3458719;0.10117674;1.4025465,-33.6875;4.9375;-56.3125,1021.7446,5.0,10749.0, , , , , 
1543543842316,10,10,42,0,-0.9672575;2.3463178;5.267244,0.23225096;0.113394044;1.4440854,-33.0;5.6875;-55.5625,1021.7446,5.0,10749.0, , , , , 
1543543842326,10,10,42,0,-0.6512229;2.4899697;5.305551,0.11007792;0.09384635;1.4758505,-33.0;4.1875;-56.3125,1021.7446,5.0,10749.0, , , , , 
1543543842337,10,10,42,0,-0.48841715;2.5761611;5.439626,-0.0071907565;0.053529248;1.5076154,-31.625;6.375;-56.3125,1021.7446,5.0,10749.0, , , , , 
1543543842347,10,10,42,0,-0.2681506;2.681506;5.583278,-0.1171465;0.022985986;1.5454891,-31.625;7.875;-57.0625,1021.7446,5.0,10749.0, , , , , 
1543543842357,10,10,42,0,0.0;2.5474305;5.93762,-0.22832397;0.004660029;1.5845845,-33.0;6.4375;-55.5625,1021.7446,5.0,10749.0, , , , , 
1543543842368,10,10,42,0,0.20111294;2.4612393;6.215348,-0.2967409;-0.0026529005;1.604132,-30.9375;7.875;-54.8125,1021.7446,5.0,10749.0, , , , , 
1543543842378,10,10,42,0,0.5650316;2.2697031;6.6846113,-0.3456101;-0.013648475;1.604132,-33.75;7.9375;-56.3125,1021.7446,5.0,13052.0, , , , , 
1543543842388,10,10,42,0,0.842759;2.135628;6.933608,-0.38714895;-0.038083084;1.5833627,-31.6875;8.625;-55.5625,1021.7446,5.0,13052.0, , , , , 
1543543842399,10,10,42,0,1.2258313;1.9536686;7.2687964,-0.4225791;-0.06740461;1.5344934,-31.0;9.375;-56.3125,1021.73975,5.0,13052.0, , , , , 
1543543842409,10,10,42,0,1.6376339;1.8579005;7.603985,-0.45434412;-0.1272694;1.4294246,-32.375;10.125;-56.3125,1021.73975,5.0,13052.0, , , , , 
1543543842420,10,10,42,0,1.9057846;1.7621324;7.7572136,-0.48366565;-0.1749169;1.3035864,-32.375;9.375;-56.3125,1021.73975,5.0,13052.0, , , , , 
1543543842429,10,10,42,0,2.2984335;1.685518;7.881712,-0.51665235;-0.20423843;1.1728612,-32.375;10.125;-54.875,1021.73975,5.0,13052.0, , , , , 
1543543842440,10,10,42,0,2.480393;1.6950948;8.025364,-0.53742176;-0.21279055;1.0995574,-31.0;12.375;-54.875,1021.73975,5.0,13052.0, , , , , 
1543543842449,10,10,42,0,2.585738;1.733402;8.389283,-0.59239966;-0.21889919;0.874759,-33.1875;12.4375;-55.625,1021.73975,5.0,13052.0, , , , , 
1543543842459,10,10,42,0,2.6144683;1.8004397;8.791509,-0.59606487;-0.2030167;0.7269296,-31.75;13.125;-55.625,1021.73975,5.0,13052.0, , , , , 
1543543842470,10,10,42,0,2.5091233;1.9440918;9.375694,-0.55574775;-0.1553692;0.5571091,-31.0625;13.875;-57.0625,1021.73975,5.0,13052.0, , , , , 
1543543842479,10,10,42,0,2.384625;2.0111294;9.77792,-0.49832642;-0.10405653;0.45081854,-33.1875;13.875;-55.625,1021.73975,5.0,13052.0, , , , , 
1543543842490,10,10,42,0,2.2984335;2.1068976;10.295067,-0.42380086;-0.040526547;0.3567453,-31.0625;13.875;-55.625,1021.73975,5.0,13052.0, , , , , 
1543543842499,10,10,42,0,2.3080103;2.0973208;10.726024,-0.33827972;0.019320795;0.2687807,-31.8125;16.125;-56.375,1021.7378,5.0,13052.0, , , , , 
1543543842510,10,10,42,0,2.4612393;2.0015526;11.405977,-0.22465879;0.06085963;0.17104226,-31.125;16.8125;-56.375,1021.7378,5.0,13052.0, , , , , 
1543543842520,10,10,42,0,2.585738;2.0111294;11.798626,-0.062168628;0.09628981;0.03176499,-32.5;16.125;-54.875,1021.7378,5.0,13052.0, , , , , 
1543543842531,10,10,42,0,2.7006595;2.1452048;12.143391,0.052656583;0.075520396;-0.08916887,-31.125;15.375;-56.375,1021.7378,5.0,13052.0, , , , , 
1543543842540,10,10,42,0,2.6623523;2.2888567;12.095507,0.13084733;0.025429446;-0.21012019,-31.0625;14.625;-56.375,1021.7378,5.0,13052.0, , , , , 
1543543842551,10,10,42,0,2.4708161;2.585738;11.856087,0.16016887;-0.030752702;-0.2980848,-31.0625;13.875;-56.3125,1021.7378,5.0,13052.0, , , , , 
1543543842560,10,10,42,0,2.336741;2.8060043;11.741165,0.15406021;-0.10649999;-0.3750538,-31.8125;15.375;-55.625,1021.7378,5.0,13052.0, , , , , 
1543543842570,10,10,42,0,2.135628;3.1124623;11.654974,0.13573426;-0.16758652;-0.410484,-32.5;14.625;-54.125,1021.7378,5.0,13052.0, , , , , 
1543543842580,10,10,42,0,2.0015526;3.2848446;11.386824,0.09786061;-0.18835594;-0.42025784,-31.0625;13.125;-56.3125,1021.7378,5.0,13052.0, , , , , 
1543543842590,10,10,42,0,1.7812861;3.5529952;10.70687,-0.0023038345;-0.13337806;-0.3958232,-33.1875;13.875;-56.375,1021.7378,5.0,13052.0, , , , , 
1543543842601,10,10,42,0,1.436521;3.6008794;10.515334,-0.24909338;-0.022200588;-0.31030208,-32.5;13.875;-54.875,1021.74365,5.0,13052.0, , , , , 
1543543842611,10,10,42,0,1.292869;3.3039982;11.042058,-0.48122218;0.021764256;-0.21622884,-31.75;13.125;-55.625,1021.74365,5.0,13052.0, , , , , 
1543543842621,10,10,42,0,1.3694834;2.432509;12.306197,-0.6742556;0.00832522;-0.13925982,-33.1875;13.875;-54.875,1021.74365,5.0,13052.0, , , , , 
1543543842632,10,10,42,0,1.6376339;1.6759412;13.273455,-0.77199405;-0.046635196;-0.10749483,-32.5;14.625;-55.625,1021.74365,5.0,13052.0, , , , , 
1543543842643,10,10,42,0,2.2026656;0.32561144;14.719552,-0.740229;-0.11260864;-0.12704252,-32.5;15.375;-54.875,1021.74365,5.0,13052.0, , , , , 
1543543842652,10,10,42,0,2.9496565;-0.8523358;15.964537,-0.5655216;-0.22256438;-0.21622884,-31.8125;15.375;-54.125,1021.74365,5.0,13052.0, , , , , 
1543543842662,10,10,42,0,3.3614593;-1.3120226;16.175226,-0.16601571;-0.42659336;-0.4398055,-32.5;13.875;-56.375,1021.74365,5.0,13052.0, , , , , 
1543543842672,10,10,42,0,3.667917;-1.4077905;15.08347,0.21025981;-0.5756445;-0.6682691,-31.8125;16.125;-56.375,1021.74365,5.0,13052.0, , , , , 
1543543842682,10,10,42,0,3.667917;-1.2545617;14.365211,0.386189;-0.62084854;-0.7770031,-32.5;14.625;-56.375,1021.74365,5.0,13052.0, , , , , 
1543543842692,10,10,42,0,3.2369606;-0.37349546;11.128249,0.7478212;-0.6122964;-1.0384535,-33.875;13.9375;-53.375,1021.74365,5.0,13052.0, , , , , 
1543543842703,10,10,42,0,2.9783869;0.10534488;9.653421,0.8370075;-0.51700145;-1.1606265,-33.875;13.1875;-53.375,1021.74805,5.0,13052.0, , , , , 
1543543842714,10,10,42,0,2.6623523;0.641646;8.236053,0.78569484;-0.34229398;-1.2156044,-33.125;11.6875;-55.625,1021.74805,5.0,13052.0, , , , , 
1543543842725,10,10,42,0,2.4516625;0.91937345;7.7667904,0.6794043;-0.20423843;-1.2522563,-34.5625;10.9375;-54.125,1021.74805,5.0,13197.0, , , , , 
1543543842735,10,10,42,0,2.078167;1.1587936;7.603985,0.56089646;-0.08450884;-1.2754692,-34.5625;10.9375;-54.125,1021.74805,5.0,13197.0, , , , , 
1543543842746,10,10,42,0,1.5035586;1.3215994;7.9487495,0.46071455;0.009546951;-1.2962385,-35.9375;11.0;-54.125,1021.74805,5.0,13197.0, , , , , 
1543543842756,10,10,42,0,1.1109096;1.4077905;8.197746,0.36419785;0.081629045;-1.2950169,-35.875;9.5;-52.625,1021.74805,5.0,13197.0, , , ,51 10:51:72:30:a0:bf;-82 10:51:72:30:a0:be;-82 34:96:72:c1:9b:cc;-89 00:17:7b:0f:49:a8;-80 08:5b:0e:bc:63:85;-88 0a:74:9c:eb:c0:95;-86 3a:5b:0e:bc:63:85;-90 1a:5b:0e:bc:63:85;-89 d4:68:ba:95:d3:59;-75 d4:68:ba:8d:d3:59;-75 d4:68:ba:85:d3:59;-75 1a:5b:0e:0a:cb:03;-83 88:29:50:d6:93:48;-88 48:7d:2e:89:89:ea;-88 00:34:cb:64:29:7d;-82 10:51:72:30:a0:7e;-87 00:34:cb:54:cc:bd;-77 d4:68:ba:88:75:5a;-87 d4:68:ba:80:75:5a;-87 d4:68:ba:98:75:5a;-85 00:34:cb:64:2a:c3;-78 00:34:cb:64:28:11;-65 50:1c:b0:28:d3:cf;-82 4c:5e:0c:dc:6d:63;-80 3a:5b:0e:bc:79:99;-82 1a:5b:0e:bc:79:99;-81 2a:5b:0e:bc:79:99;-82 4a:5b:0e:bc:79:99;-81 08:5b:0e:bc:79:99;-81 94:d9:b3:8f:dd:d2;-77 1a:5b:0e:bc:85:7b;-90 4c:5e:0c:e0:10:c7;-86 d8:c8:e9:4c:9d:18;-89 78:44:fd:38:55:2e;-89 2a:5b:0e:bc:85:7b;-88 fc:7c:02:e5:32:37;-82 08:5b:0e:bc:71:67;-81 00:34:cb:54:cc:bc;-63 10:51:72:30:a0:af;-79 c8:94:bb:60:29:30;-72 38:22:d6:d8:d2:f2;-67 38:22:d6:d8:d2:f0;-67 00:17:7b:0f:44:a0;-77 38:22:d6:d9:44:b2;-71 88:25:93:e6:bf:99;-74 00:17:7b:fc:41:78;-74 00:17:7b:0f:59:e0;-78 d4:68:ba:20:75:5a;-78 d4:68:ba:18:75:5a;-76 38:22:d6:d9:55:52;-69 38:22:d6:d9:55:50;-72,0
1543543842767,10,10,42,0,0.48841715;1.5801731;8.523358,0.33243287;0.07307693;-1.266917,-34.5;8.6875;-54.125,1021.74805,5.0,13197.0, , , , , 
1543543842777,10,10,42,0,-0.02873042;1.7812861;8.810662,0.31655037;-2.0943952E-4;-1.2009436,-34.4375;6.4375;-53.375,1021.74805,5.0,13197.0, , , , , 
1543543842788,10,10,42,0,-0.21068975;1.8674773;8.772355,0.3018896;-0.08939576;-1.1300832,-34.4375;7.1875;-53.375,1021.74805,5.0,13197.0, , , , , 
1543543842798,10,10,42,0,-0.33518824;1.934515;8.465898,0.26279423;-0.17980382;-1.0567794,-35.125;5.75;-54.125,1021.7495,5.0,13197.0, , , , , 
1543543842808,10,10,42,0,-0.2777274;1.8483237;8.1402855,0.19559905;-0.2592163;-0.990806,-36.5;5.0;-55.625,1021.7495,5.0,13197.0, , , , , 
1543543842818,10,10,42,0,-0.10534488;1.6950948;7.7572136,0.10641272;-0.31785935;-0.9578192,-36.5625;5.75;-53.375,1021.7495,5.0,13197.0, , , , , 
1543543842828,10,10,42,0,-0.05746084;1.6089035;7.5848308,-0.01818633;-0.3545113;-0.94560194,-35.8125;6.5;-53.375,1021.7495,5.0,13197.0, , , , , 
1543543842838,10,10,42,0,-0.019153614;1.3694834;7.6231384,-0.106150925;-0.35817647;-0.94560194,-36.5;4.25;-53.375,1021.7495,5.0,13197.0, , , , , 
1543543842848,10,10,42,0,0.0;1.2258313;7.843405,-0.15013322;-0.35328954;-0.96148443,-36.5;4.25;-51.875,1021.7495,5.0,13197.0, , , , , 
1543543842858,10,10,42,0,-0.009576807;1.0247183;8.130709,-0.14402457;-0.33740705;-0.9871408,-34.375;4.1875;-53.375,1021.7495,5.0,13197.0, , , , , 
1543543842868,10,10,42,0,0.0;0.93852705;8.274361,-0.09149016;-0.31297243;-1.0237926,-36.5;3.5;-52.625,1021.7495,5.0,13197.0, , , , , 
1543543842878,10,10,42,0,0.019153614;1.0151415;8.226477,0.023335053;-0.2592163;-1.0934314,-35.0625;3.5;-54.125,1021.7495,5.0,13197.0, , , , , 
1543543842888,10,10,42,0,-0.02873042;1.2641385;8.025364,0.11985176;-0.19568631;-1.1471875,-36.5;3.5;-53.375,1021.7495,5.0,13197.0, , , , , 
1543543842899,10,10,42,0,-0.2681506;1.8100165;7.5561004,0.19926424;-0.11383037;-1.1850611,-35.75;2.0;-54.125,1021.7407,5.0,13197.0, , , , , 
1543543842909,10,10,42,0,-0.45968673;2.3175871;7.192182,0.28478536;0.046198864;-1.2119392,-37.1875;2.8125;-53.375,1021.7407,5.0,13197.0, , , , , 
1543543842919,10,10,42,0,-0.6895301;2.6431987;7.0581064,0.30555478;0.10606366;-1.2143826,-37.125;2.0625;-51.125,1021.7407,5.0,13197.0, , , , , 
1543543842929,10,10,42,0,-1.1204864;3.122039;6.991069,0.33609805;0.27588418;-1.194835,-37.8125;1.3125;-52.625,1021.7407,5.0,13197.0, , , , , 
1543543842939,10,10,42,0,-1.4077905;3.4284968;7.0485296,0.33609805;0.34918803;-1.16307,-37.125;0.5625;-52.625,1021.7407,5.0,13197.0, , , , , 
1543543842950,10,10,42,0,-1.8962077;3.7732618;7.326257,0.32876766;0.43593088;-1.0616664,-35.6875;-0.25;-52.625,1021.7407,5.0,13197.0, , , , , 
1543543842961,10,10,42,0,-2.2984335;4.0414124;7.690176,0.32265902;0.4481482;-0.96514964,-35.6875;-1.0;-51.125,1021.7407,5.0,13197.0, , , , , 
