time,hour,min,sec,env,acc,gyr,mag,pressure,prox,light,gnssMeasurement,gnssStatus,nema,wifi,cell
1543545606202,10,40,6,0,-0.38307226;3.8307228;7.4028716,-0.36760125;-0.10405653;-0.095277525,-11.875;-39.5;-28.1875,1021.2998,5.0,7149.0, , , , , 
1543545606212,10,40,6,0,-0.30645782;3.7253778;7.5848308,-0.42868778;-0.030752702;-0.1062731,-11.125;-40.25;-28.1875,1021.2998,5.0,7149.0, , , , , 
1543545606222,10,40,6,0,-0.25857377;3.715801;7.7189064,-0.4580093;0.011990412;-0.11971214,-10.4375;-39.5625;-28.9375,1021.2998,5.0,7149.0, , , , , 
1543545606233,10,40,6,0,-0.30645782;3.6966474;8.283937,-0.4934395;0.08285078;-0.15758578,-12.5625;-38.75;-27.5,1021.30566,5.0,7149.0, , , , , 
1543545606243,10,40,6,0,-0.48841715;3.6870706;8.42759,-0.50199157;0.12805481;-0.17469001,-11.875;-38.75;-28.9375,1021.30566,5.0,7149.0, , , , , 
1543545606253,10,40,6,0,-0.6799533;3.7253778;8.762778,-0.50321335;0.16470672;-0.17224655,-11.8125;-41.0;-29.6875,1021.30566,5.0,7149.0, , , , , 
1543545606263,10,40,6,0,-0.7182605;3.7924154;8.896853,-0.4934395;0.18669787;-0.17591174,-11.875;-39.5;-26.75,1021.30566,5.0,7149.0, , , , , 
1543545606273,10,40,6,0,-0.7374141;3.7062242;9.107543,-0.47755697;0.21724114;-0.17713347,-11.125;-41.0;-29.6875,1021.30566,5.0,7149.0, , , , , 
1543545606283,10,40,6,0,-0.63206923;3.6487634;9.203311,-0.44823545;0.240454;-0.19301596,-10.4375;-40.3125;-28.1875,1021.30566,5.0,7149.0, , , , , 
1543545606293,10,40,6,0,-0.48841715;3.6391866;9.279925,-0.41158354;0.27710593;-0.22478095,-9.75;-39.5625;-31.1875,1021.30566,5.0,7149.0, , , , , 
1543545606304,10,40,6,0,-0.49799395;3.6391866;9.308656,-0.35904914;0.3284186;-0.2541025,-9.75;-38.8125;-30.4375,1021.30566,5.0,7149.0, , , , , 
1543545606313,10,40,6,0,-0.5650316;3.715801;9.270349,-0.28696704;0.3956138;-0.27487192,-11.9375;-38.0;-31.9375,1021.30566,5.0,7149.0, , , , , 
1543545606323,10,40,6,0,-0.60333884;3.7924154;9.184157,-0.24054128;0.45303512;-0.27609363,-11.1875;-39.5;-30.4375,1021.30566,5.0,7149.0, , , , , 
1543545606333,10,40,6,0,-0.5746084;3.8115692;9.030929,-0.20999801;0.5043478;-0.27731538,-10.5;-38.8125;-30.4375,1021.31104,5.0,7149.0, , , , , 
1543545606343,10,40,6,0,-0.50757074;3.8115692;8.925584,-0.19533725;0.553217;-0.28342402,-10.5;-38.8125;-33.4375,1021.31104,5.0,7149.0, , , , , 
1543545606353,10,40,6,0,-0.41180268;3.763685;8.935161,-0.18311994;0.59842104;-0.2944196,-9.0625;-40.3125;-31.9375,1021.31104,5.0,7149.0, , , , , 
1543545606363,10,40,6,0,-0.38307226;3.7253778;8.916007,-0.17456783;0.63385123;-0.3066369,-11.9375;-38.0;-31.1875,1021.31104,5.0,7149.0, , , , , 
1543545606374,10,40,6,0,-0.35434186;3.6008794;8.848969,-0.1733461;0.65584236;-0.315189,-8.375;-38.875;-31.1875,1021.31104,5.0,7149.0, , , , , 
1543545606384,10,40,6,0,-0.25857377;3.4763808;8.743625,-0.17945476;0.6766118;-0.33351496,-11.125;-41.0;-31.1875,1021.31104,5.0,7149.0, , , , , 
1543545606394,10,40,6,0,-0.22984336;3.4476504;8.714894,-0.19045033;0.712042;-0.35794958,-9.0625;-39.5625;-31.1875,1021.31104,5.0,7149.0, , , , , 
1543545606404,10,40,6,0,-0.22026655;3.4476504;8.7053175,-0.19289379;0.7657981;-0.3946015,-6.9375;-38.125;-31.1875,1021.31104,5.0,7149.0, , , , , 
1543545606414,10,40,6,0,-0.36391866;3.5625722;8.791509,-0.1892286;0.8562062;-0.44835764,-7.625;-39.625;-33.375,1021.31104,5.0,7149.0, , , , , 
1543545606424,10,40,6,0,-0.7565677;3.7253778;8.887277,-0.18678513;0.9331752;-0.48012263,-7.6875;-36.625;-31.1875,1021.31104,5.0,7149.0, , , , , 
1543545606434,10,40,6,0,-1.1109096;3.8594532;9.069236,-0.19045033;0.9942617;-0.4825661,-6.25;-39.625;-33.375,1021.3047,5.0,7149.0, , , , , 
1543545606444,10,40,6,0,-1.532289;4.050989;9.346964,-0.20633282;1.0296919;-0.4593532,-5.5625;-38.9375;-31.875,1021.3047,5.0,7149.0, , , , , 
1543545606454,10,40,6,0,-1.7621324;4.156334;9.586384,-0.24420647;1.0309136;-0.40559706,-5.5;-40.375;-32.625,1021.3047,5.0,7149.0, , , , , 
1543545606465,10,40,6,0,-1.934515;4.2425256;9.864111,-0.27474973;1.0077008;-0.35672784,-6.25;-38.125;-33.375,1021.3047,5.0,7149.0, , , , , 
1543545606475,10,40,6,0,-1.9919758;4.2904096;9.940725,-0.3016278;1.0260267;-0.3188542,-4.8125;-41.1875;-33.375,1021.3047,5.0,7149.0, , , , , 
1543545606484,10,40,6,0,-2.1164744;4.3957543;10.103531,-0.3297276;1.1005523;-0.29686305,-4.8125;-40.4375;-32.625,1021.3047,5.0,7149.0, , , , , 
1543545606495,10,40,6,0,-2.336741;4.5202527;10.409989,-0.3700447;1.2007341;-0.28098056,-5.5625;-38.875;-33.375,1021.3047,5.0,7100.0, , , , , 
1543545606505,10,40,6,0,-2.9400797;4.807557;10.879252,-0.39692277;1.2532686;-0.25654593,-3.4375;-39.6875;-34.125,1021.3047,5.0,7100.0, , , , , 
1543545606515,10,40,6,0,-3.41892;4.8937483;11.022904,-0.4421268;1.2838118;-0.20645499,-4.125;-38.9375;-34.125,1021.3047,5.0,7100.0, , , , , 
1543545606525,10,40,6,0,-4.0892963;4.903325;11.224017,-0.52031755;1.2850336;-0.12948598,-3.4375;-39.6875;-35.5625,1021.3047,5.0,7100.0, , , , , 
1543545606535,10,40,6,0,-4.5202527;4.654328;11.693281,-0.618056;1.2410513;-0.042743113,-3.4375;-37.4375;-34.125,1021.31104,5.0,7100.0, , , , , 
1543545606546,10,40,6,0,-4.510676;4.367024;12.11466,-0.7060206;1.1200999;0.03176499,-3.4375;-37.4375;-34.125,1021.31104,5.0,7100.0, , , , , 
1543545606556,10,40,6,0,-4.501099;4.003105;12.660539,-0.7597767;0.8415454;0.07452556,-2.0;-38.25;-34.875,1021.31104,5.0,7100.0, , , , , 
1543545606566,10,40,6,0,-4.5202527;3.6487634;13.417107,-0.7182379;0.53122586;0.09285152,-0.625;-39.0;-34.8125,1021.31104,5.0,7100.0, , , , , 
1543545606577,10,40,6,0,-4.2042184;3.2848446;13.579912,-0.56918675;0.1598198;0.12095132,-0.6875;-36.75;-36.3125,1021.31104,5.0,7100.0, , , , , 
1543545606586,10,40,6,0,-3.8307228;3.1794999;13.215993,-0.3260624;-0.16880825;0.14782938,-0.6875;-36.75;-36.3125,1021.31104,5.0,7100.0, , , , , 
1543545606597,10,40,6,0,-2.9975405;3.074155;11.779472,-0.024294984;-0.40093702;0.17470746,-1.375;-36.75;-36.3125,1021.31104,5.0,7100.0, , , , , 
1543545606607,10,40,6,0,-2.5187001;3.1986535;10.46745,0.38374555;-0.48523644;0.20769417,-1.375;-36.75;-37.0625,1021.31104,5.0,7100.0, , , , , 
1543545606616,10,40,6,0,-1.733402;3.0071173;8.303091,0.6732957;-0.36795032;0.2284636,-2.75;-38.25;-34.875,1021.31104,5.0,7100.0, , , , , 
1543545606626,10,40,6,0,-1.2641385;2.930503;7.1347213,0.8993158;-0.1749169;0.23701571,-2.0625;-38.25;-36.3125,1021.31104,5.0,7100.0, , , , , 
1543545606636,10,40,6,0,-0.6895301;2.825158;5.851429,1.0214889;0.020542525;0.22113322,-1.3125;-38.25;-35.5625,1021.30566,5.0,7100.0, , , , , 
1543545606647,10,40,6,0,-0.37349546;2.6910827;5.171476,0.98972386;0.21724114;0.12583824,-2.75;-38.25;-33.375,1021.30566,5.0,7100.0, , , , , 
1543545606656,10,40,6,0,-0.40222588;2.7006595;4.865018,0.9237504;0.23068017;0.08674286,-0.5625;-39.75;-34.8125,1021.30566,5.0,7100.0, , , , , 
1543545606666,10,40,6,0,-0.58418524;2.7964275;4.7022123,0.744156;0.23312363;0.021991149,-2.0;-39.75;-34.8125,1021.30566,5.0,7100.0, , , , , 
1543545606676,10,40,6,0,-1.0726024;2.96881;4.817134,0.52424455;0.2441192;-0.015865043,-1.25;-40.5;-34.8125,1021.30566,5.0,7100.0, , , , , 
1543545606687,10,40,6,0,-1.6089035;3.217807;5.3247046,0.1772731;0.31864476;-0.006091199,-2.0;-40.5;-34.125,1021.30566,5.0,7100.0, , , , , 
1543545606697,10,40,6,0,-2.0494366;3.3423057;5.6790466,0.09541715;0.36507052;0.010995574,-1.25;-39.75;-32.625,1021.30566,5.0,7100.0, , , , , 
1543545606707,10,40,6,0,-2.7485435;3.4955344;6.397307,-0.054838244;0.48235664;0.073303826,-2.6875;-40.4375;-34.125,1021.30566,5.0,7100.0, , , , , 
1543545606718,10,40,6,0,-3.1411927;3.4476504;7.029376,-0.31628856;0.68638563;0.23701571,-1.3125;-39.75;-33.375,1021.30566,5.0,7100.0, , , , , 
1543545606728,10,40,6,0,-3.715801;3.1603463;8.159439,-0.46900487;0.72792447;0.344528,-1.25;-41.25;-33.375,1021.2988,5.0,7100.0, , , , , 
1543545606738,10,40,6,0,-3.9360676;2.6910827;9.490616,-0.6131691;0.6692814;0.45448375,-1.3125;-39.0;-33.375,1021.2988,5.0,7100.0, , , , , 
1543545606749,10,40,6,0,-3.5817258;2.1164744;10.43872,-0.7438942;0.4970174;0.5290093,-2.0;-40.5;-34.125,1021.2988,5.0,7100.0, , , , , 
1543545606759,10,40,6,0,-2.9113493;0.94810385;11.18571,-0.8819498;0.21724114;0.4801401,-0.5625;-39.75;-34.8125,1021.2988,5.0,7100.0, , , , , 
1543545606770,10,40,6,0,-2.8538885;1.0342951;11.60709,-1.0419965;-0.19690804;0.4178318,-2.75;-38.25;-34.875,1021.2988,5.0,7100.0, , , , , 
1543545606780,10,40,6,0,-2.4899697;1.1779473;12.641385,-1.0542138;-0.5964139;0.36285394,-2.75;-38.25;-34.125,1021.2988,5.0,7100.0, , , , , 
1543545606790,10,40,6,0,-2.2218192;1.0534488;12.890382,-0.94914496;-0.9849242;0.31031954,-1.3125;-38.25;-34.8125,1021.2988,5.0,7100.0, , , , , 
1543545606800,10,40,6,0,-1.532289;0.6703765;12.181698,-0.78421134;-1.2976872;0.20769417,-1.3125;-38.25;-36.3125,1021.2988,5.0,7100.0, , , , , 
1543545606811,10,40,6,0,-1.0630256;0.78529817;11.204864,-0.6339385;-1.4785033;0.111177474,-1.375;-37.5;-37.0625,1021.2988,5.0,7100.0, , , , , 
1543545606821,10,40,6,0,-0.50757074;1.043872;9.892841,-0.45923102;-1.5175986;-0.021973696,-2.8125;-36.0;-37.0625,1021.2988,5.0,7100.0, , , , , 
1543545606831,10,40,6,0,0.51714754;0.90979666;8.896853,-0.26497588;-1.416195;-0.22600268,-4.1875;-37.4375;-35.625,1021.3047,5.0,7100.0, , , , , 
1543545606842,10,40,6,0,0.5267244;0.91937345;7.9583263,-0.2136632;-1.3050176;-0.315189,-4.9375;-36.6875;-37.125,1021.3047,5.0,7100.0, , , , , 
1543545606853,10,40,6,0,0.2681506;1.7429788;6.981492,-0.12447688;-0.9299463;-0.52043974,-4.9375;-36.6875;-37.8125,1021.3047,5.0,7798.0, , , , , 
1543545606863,10,40,6,0,-0.047884032;2.3942018;6.742072,-0.06461209;-0.61962676;-0.62673026,-4.875;-37.4375;-34.875,1021.3047,5.0,7798.0, , , , , 
1543545606873,10,40,6,0,-0.10534488;2.432509;6.9719152,-0.0047472958;-0.3312984;-0.704921,-5.5625;-37.375;-35.625,1021.3047,5.0,7798.0, , , , , 
1543545606882,10,40,6,0,-0.50757074;2.5570073;7.2592196,0.04166101;-0.15659094;-0.7647858,-4.9375;-35.1875;-35.625,1021.3047,5.0,7798.0, , , , , 
1543545606893,10,40,6,0,-0.9768343;2.882619;7.833828,0.091751955;0.0022165682;-0.82098544,-4.1875;-36.6875;-35.625,1021.3047,5.0,7798.0, , , , , 
1543545606902,10,40,6,0,-1.2545617;3.016694;8.207323,0.12840387;0.07918559;-0.8845154,-4.9375;-35.9375;-37.8125,1021.3047,5.0,7798.0, , , , , 
1543545606912,10,40,6,0,-1.6089035;3.074155;8.542512,0.101525806;0.043755405;-0.9150587,-3.4375;-38.9375;-36.3125,1021.3047,5.0,7798.0, , , , , 
1543545606922,10,40,6,0,-1.8195933;3.1028855;8.714894,0.048991393;-0.024644049;-0.9382715,-3.5;-35.9375;-35.625,1021.3047,5.0,7798.0, , , , , 
1543545606933,10,40,6,0,-2.0973208;3.1986535;8.983045,-0.0169646;-0.1028348;-0.9480454,-2.75;-36.75;-36.3125,1021.31055,5.0,7798.0, , , , , 
1543545606942,10,40,6,0,-2.2697031;3.2465374;9.126697,-0.051173054;-0.14070845;-0.93338466,-2.0625;-36.75;-37.8125,1021.31055,5.0,7798.0, , , , , 
1543545606952,10,40,6,0,-2.2984335;3.1986535;9.509769,-0.059725165;-0.16392133;-0.9126152,-1.3125;-37.5;-34.8125,1021.31055,5.0,7798.0, , , , , 
1543545606962,10,40,6,0,-2.2122424;3.1124623;9.787497,-0.052394785;-0.19324285;-0.91017175,-2.75;-37.5;-34.875,1021.31055,5.0,7798.0, , , , , 
1543545606973,10,40,6,0,-2.0973208;2.9400797;9.911995,-0.032847095;-0.22500785;-0.9052848,-2.75;-38.1875;-35.5625,1021.31055,5.0,7798.0, , , , , 
1543545606983,10,40,6,0,-1.5897499;1.9919758;9.299079,0.0050090947;-0.19324285;-0.9773669,-2.75;-37.5;-35.625,1021.31055,5.0,7798.0, , , , , 
1543545606993,10,40,6,0,-1.541866;2.566584;10.180145,0.014782939;-0.25432938;-1.0433403,-2.0;-39.0;-35.5625,1021.31055,5.0,7798.0, , , , , 
1543545607003,10,40,7,0,-1.685518;3.0262709;10.228029,0.09053023;-0.30808553;-1.03601,-2.0625;-38.25;-36.3125,1021.31055,5.0,7798.0, , , , , 
1543545607014,10,40,7,0,-0.6799533;1.388637;9.758766,0.14428636;-0.36184165;-1.0909878,-2.75;-38.1875;-36.3125,1021.31055,5.0,7798.0, , , , , 
1543545607024,10,40,7,0,-1.4077905;1.4460979;9.260772,0.11129965;-0.37405896;-1.2156044,-0.625;-38.25;-37.8125,1021.31055,5.0,7798.0, , , , , 
1543545607034,10,40,7,0,-1.4939818;2.1547816;9.490616,0.13451253;-0.3789459;-1.2449259,0.0625;-37.5625;-36.3125,1021.3003,5.0,7798.0, , , , , 
1543545607045,10,40,7,0,-1.0726024;1.5227122;9.80665,0.20659462;-0.4278151;-1.2925733,0.8125;-38.3125;-36.3125,1021.3003,5.0,7798.0, , , , , 
1543545607054,10,40,7,0,-1.2545617;1.0247183;9.672575,0.23958135;-0.4595801;-1.3512164,0.8125;-38.3125;-34.8125,1021.3003,5.0,7798.0, , , , , 
1543545607064,10,40,7,0,-1.1204864;1.1683705;9.758766,0.2664594;-0.4950103;-1.420855,-1.375;-36.75;-34.875,1021.3003,5.0,7798.0, , , , , 
1543545607074,10,40,7,0,-1.13964;1.1492168;9.710882,0.30799824;-0.5060059;-1.4941589,-0.625;-39.75;-37.0625,1021.3003,5.0,7798.0, , , , , 
1543545607084,10,40,7,0,-1.292869;1.043872;9.662998,0.33121112;-0.48645815;-1.552802,1.5;-39.0625;-36.3125,1021.3003,5.0,7798.0, , , , , 
1543545607095,10,40,7,0,-1.4939818;1.1300632;9.634268,0.35198054;-0.44491932;-1.5992278,0.8125;-39.0625;-33.3125,1021.3003,5.0,7798.0, , , , , 
1543545607105,10,40,7,0,-1.8962077;1.3120226;9.835381,0.37763688;-0.38138935;-1.6248841,1.5;-37.5625;-34.8125,1021.3003,5.0,7798.0, , , , , 
1543545607115,10,40,7,0,-2.2601264;1.4173675;10.151415,0.42039746;-0.35084608;-1.6285492,1.5;-38.3125;-34.8125,1021.3003,5.0,7798.0, , , , , 
1543545607126,10,40,7,0,-2.6527755;1.5131354;10.611102,0.50836205;-0.3593982;-1.6126667,2.9375;-38.375;-34.8125,1021.3003,5.0,7798.0, , , , , 
1543545607135,10,40,7,0,-2.873042;1.5993267;10.773908,0.58044416;-0.43270203;-1.5955626,3.625;-38.375;-35.5625,1021.30566,5.0,7798.0, , , , , 
1543545607145,10,40,7,0,-2.96881;1.7429788;10.668563,0.6549697;-0.53288394;-1.5809017,2.25;-39.0625;-34.8125,1021.30566,5.0,7798.0, , , , , 
1543545607155,10,40,7,0,-2.9975405;1.982399;10.409989,0.7184997;-0.64161795;-1.5637976,2.1875;-38.3125;-35.5625,1021.30566,5.0,7798.0, , , , , 
1543545607166,10,40,7,0,-3.1028855;2.336741;9.720459,0.7685906;-0.7234739;-1.5405847,5.0625;-38.4375;-33.3125,1021.30566,5.0,7798.0, , , , , 
1543545607176,10,40,7,0,-3.083732;2.5953147;9.097966,0.81012946;-0.7405781;-1.4978241,5.75;-39.1875;-34.0625,1021.30566,5.0,7798.0, , , , , 
1543545607186,10,40,7,0,-2.9783869;2.9592333;8.465898,0.8137947;-0.7051479;-1.4721677,5.8125;-39.9375;-34.0625,1021.30566,5.0,7798.0, , , , , 
1543545607196,10,40,7,0,-2.8634653;3.1986535;8.178593,0.7746993;-0.6880437;-1.45262,6.5;-40.6875;-33.3125,1021.30566,5.0,8114.0, , , , , 
1543545607206,10,40,7,0,-2.8060043;3.323152;8.197746,0.68795645;-0.7149218;-1.4477332,6.5;-40.6875;-33.3125,1021.30566,5.0,8114.0, , , , , 
1543545607216,10,40,7,0,-2.825158;3.5434184;8.437167,0.5474574;-0.79799944;-1.4513984,7.25;-41.375;-33.3125,1021.30566,5.0,8114.0, , , , , 
1543545607226,10,40,7,0,-2.873042;3.7349546;8.590396,0.4265061;-0.88840747;-1.4416245,5.125;-41.375;-33.3125,1021.30566,5.0,8114.0,16 1;2;37.749610900878906;false;NaN;0;465.4877278743918 1;5;40.10856628417969;false;NaN;0;252.66291258001763 1;7;26.595335006713867;false;NaN;1;298.23666126774356 1;13;38.12749481201172;false;NaN;0;-110.72879739474666 1;15;24.11481475830078;false;NaN;0;-512.5731868799587 1;21;15.458292007446289;false;NaN;0;-579.3273929676438 1;29;17.25035858154297;false;NaN;0;245.57464776714266 1;30;36.87116241455078;false;NaN;0;20.06755442650575 3;2;28.496292114257812;false;NaN;0;583.0418354093258 3;18;31.80525016784668;false;NaN;0;372.5597288877318 3;13;24.762516021728516;false;NaN;0;-664.5181971692346 3;17;26.102720260620117;false;NaN;1;808.2972212879276 3;3;38.21054458618164;false;NaN;0;223.56015857361376 4;193;37.83587646484375;false;NaN;0;-26.95116047842184 4;194;16.083189010620117;false;NaN;1;-132.7677748332872 4;195;28.88082504272461;false;NaN;0;54.7983572594425,16 1;13;41.0;78.0;133.0 4;193;39.0;73.0;79.0 3;18;32.0;61.0;200.0 3;3;38.0;60.0;8.0 1;5;43.0;56.0;57.0 1;15;25.0;49.0;220.0 1;29;18.0;43.0;250.0 1;2;39.0;35.0;138.0 1;21;20.0;23.0;312.0 1;30;38.0;22.0;63.0 3;2;32.0;16.0;49.0 4;195;31.0;16.0;174.0 3;17;26.0;15.0;168.0 4;194;18.0;13.0;143.0 3;13;25.0;9.0;107.0 1;7;29.0;7.0;35.0,$GPGSA;1.4;0.8;1.1 $GNGSA;1.4;0.8;1.1 $GNGSA;1.4;0.8;1.1 $QZGSA;1.4;0.8;1.1 $IMGSA;1.4;0.8;1.1 $BDGSA;1.4;0.8;1.1 $GAGSA;1.4;0.8;1.1 , , 
1543545607236,10,40,7,0,-2.9496565;3.9552212;8.42759,0.29700267;-0.9458288;-1.4049726,7.25;-40.6875;-31.8125,1021.3203,5.0,8114.0, , , , , 
1543545607247,10,40,7,0,-2.8634653;4.003105;7.9104424,0.13817772;-0.8774119;-1.3280035,7.25;-40.6875;-31.8125,1021.3203,5.0,8114.0, , , , , 
1543545607257,10,40,7,0,-2.5474305;3.5338416;8.015787,-0.049951322;-0.6843785;-1.2363738,5.8125;-40.6875;-31.8125,1021.3203,5.0,8114.0, , , , , 
1543545607267,10,40,7,0,-2.135628;2.8443117;8.935161,-0.2771932;-0.4155978;-1.1545179,8.6875;-42.25;-31.0625,1021.3203,5.0,8114.0, , , , , 
1543545607277,10,40,7,0,-1.6759412;1.9057846;10.936713,-0.38348374;-0.30075514;-1.1594048,7.9375;-40.75;-31.8125,1021.3203,5.0,8114.0, , , , , 
1543545607288,10,40,7,0,-1.4173675;1.0055647;13.024457,-0.39081413;-0.33985052;-1.2094957,8.625;-40.75;-33.3125,1021.3203,5.0,8114.0, , , , , 
1543545607298,10,40,7,0,-1.292869;0.58418524;13.809755,-0.14891149;-0.6819351;-1.3475512,7.1875;-39.9375;-33.3125,1021.3203,5.0,8114.0, , , , , 
1543545607308,10,40,7,0,-1.1875241;0.4213795;13.819332,-0.09515535;-0.7381346;-1.3683207,9.375;-40.75;-34.0,1021.3203,5.0,8114.0, , , , , 
1543545607318,10,40,7,0,-0.91937345;0.47884035;12.50731,0.16872098;-0.917729;-1.4465114,10.0625;-40.75;-34.0,1021.3203,5.0,8114.0, , , , , 
1543545607329,10,40,7,0,-0.5746084;0.641646;10.668563,0.42039746;-0.88352054;-1.5259238,8.6875;-41.5;-32.5625,1021.3203,5.0,8114.0, , , , , 
1543545607338,10,40,7,0,-0.38307226;0.7086837;9.720459,0.5499009;-0.73080426;-1.5833453,10.75;-40.8125;-31.8125,1021.32275,5.0,8114.0, , , , , 
1543545607348,10,40,7,0,-0.06703765;0.82360536;8.695741,0.5670051;-0.69781756;-1.5967842,11.4375;-38.5625;-32.5625,1021.32275,5.0,8114.0, , , , , 
1543545607359,10,40,7,0,0.019153614;0.8810662;8.121132,0.59510493;-0.541436;-1.7042966,11.5;-41.5625;-34.0,1021.32275,5.0,8114.0, , , , , 
1543545607370,10,40,7,0,0.0;1.0055647;7.575254,0.56089646;-0.48645815;-1.7543875,12.1875;-40.0625;-31.8125,1021.32275,5.0,8114.0, , , , , 
1543545607380,10,40,7,0,-0.009576807;0.9672575;7.383718,0.5315749;-0.44736278;-1.8032568,10.75;-40.0625;-31.0625,1021.32275,5.0,8114.0, , , , , 
1543545607390,10,40,7,0,-0.009576807;0.94810385;7.28795,0.5022534;-0.42659336;-1.8594563,12.1875;-39.3125;-31.0625,1021.32275,5.0,8114.0, , , , , 
1543545607401,10,40,7,0,0.0;0.8714894;7.28795,0.49125782;-0.419263;-1.9058821,12.875;-40.8125;-31.0625,1021.32275,5.0,8114.0, , , , , 
1543545607410,10,40,7,0,-0.009576807;0.8619126;7.3071036,0.49492303;-0.42048472;-1.9510862,12.9375;-42.3125;-32.5,1021.32275,5.0,8114.0, , , , , 
1543545607421,10,40,7,0,-0.095768064;0.90021986;7.335834,0.5169142;-0.4241499;-1.9816294,14.25;-38.625;-31.0625,1021.32275,5.0,8114.0, , , , , 
1543545607431,10,40,7,0,-0.10534488;0.94810385;7.153875,0.55967474;-0.41437608;-2.0182812,15.0;-40.875;-31.75,1021.3091,5.0,8114.0, , , , , 
1543545607441,10,40,7,0,-0.1340753;1.0726024;6.895301,0.57555723;-0.38871974;-2.0256116,14.3125;-40.875;-30.3125,1021.3091,5.0,8114.0, , , , , 
1543545607451,10,40,7,0,-0.12449849;1.1875241;6.588843,0.5670051;-0.3361853;-2.0207248,15.0625;-41.625;-31.75,1021.3091,5.0,8114.0, , , , , 
1543545607461,10,40,7,0,-0.047884032;1.283292;6.339846,0.5218011;-0.2873161;-2.0170596,15.6875;-38.6875;-31.0,1021.3091,5.0,8114.0, , , , , 
1543545607471,10,40,7,0,0.047884032;1.340753;6.2728086,0.46071455;-0.2311165;-2.015838,17.125;-40.1875;-31.0,1021.3091,5.0,8114.0, , , , , 
1543545607481,10,40,7,0,0.22984336;1.4173675;6.301539,0.3654196;-0.15659094;-2.0231683,18.5625;-41.0;-31.75,1021.3091,5.0,8114.0, , , , , 
1543545607491,10,40,7,0,0.33518824;1.388637;6.4164605,0.27989846;-0.09550442;-2.0402725,17.0625;-37.1875;-31.0,1021.3091,5.0,8114.0, , , , , 
1543545607501,10,40,7,0,0.46926352;1.4269443;6.6367273,0.1894904;-0.018535396;-2.0622635,19.9375;-38.75;-30.25,1021.3091,5.0,8114.0, , , , , 
1543545607511,10,40,7,0,0.41180268;1.5131354;6.8569937,0.100304075;0.10239847;-2.0866983,19.9375;-38.0;-31.0,1021.3091,5.0,8114.0, , , , , 
1543545607521,10,40,7,0,0.076614454;1.6376339;7.2209125,0.011117747;0.2807711;-2.096472,20.625;-38.75;-32.5,1021.3091,5.0,8114.0, , , , , 
1543545607531,10,40,7,0,-0.20111294;1.7142484;7.690176,-0.1293638;0.553217;-2.0793679,22.0;-37.3125;-30.25,1021.3135,5.0,8114.0, , , , , 
1543545607541,10,40,7,0,-0.7278373;1.7717092;9.078813,-0.25153685;0.74258524;-2.047603,21.3125;-37.3125;-29.5,1021.3135,5.0,8114.0, , , , , 
1543545607552,10,40,7,0,-0.9864111;1.6472107;10.208876,-0.35904914;0.85009754;-2.0256116,24.1875;-38.125;-30.25,1021.3135,5.0,7584.0, , , , , 
1543545607562,10,40,7,0,-1.388637;1.4556746;12.26789,-0.43601814;0.8537627;-2.0036206,22.6875;-36.625;-31.0,1021.3135,5.0,7584.0, , , , , 
1543545607572,10,40,7,0,-1.8579005;1.1300632;14.595054,-0.42746603;0.648512;-1.974299,24.125;-35.875;-30.25,1021.3135,5.0,7584.0, , , , , 
1543545607582,10,40,7,0,-2.0685902;0.90979666;15.792154,-0.31873202;0.39927897;-1.9596382,26.25;-35.9375;-31.0,1021.3135,5.0,7584.0, , , , , 
1543545607592,10,40,7,0,-2.231396;0.7182605;16.711529,-0.20022418;0.18669787;-1.9547513,27.625;-33.75;-30.25,1021.3135,5.0,7584.0, , , , , 
1543545607602,10,40,7,0,-2.2697031;0.7278373;16.701952,-0.029181905;-0.085730575;-1.9498644,27.625;-34.5;-30.25,1021.3135,5.0,7584.0, , , , , 
1543545607612,10,40,7,0,-2.2888567;0.842759;15.935806,0.13206907;-0.30808553;-1.942534,27.5625;-32.25;-28.75,1021.3135,5.0,7584.0, , , , , 
1543545607622,10,40,7,0,-2.2697031;0.9959879;15.2367,0.31288517;-0.4998972;-1.910769,28.25;-33.0;-31.0,1021.3135,5.0,7584.0, , , , , 
1543545607632,10,40,7,0,-2.2984335;1.283292;14.173674,0.41551054;-0.53777087;-1.8667867,28.1875;-31.5;-31.0,1021.3169,5.0,7584.0, , , , , 
1543545607643,10,40,7,0,-2.2409728;1.3790601;13.67568,0.5389053;-0.55120987;-1.7971481,31.75;-31.5625;-29.5,1021.3169,5.0,7584.0, , , , , 
