time,hour,min,sec,env,acc,gyr,mag,pressure,prox,light,gnssMeasurement,gnssStatus,nema,wifi,cell
1543542967710,9,56,7,0,-2.3750482;4.012682;8.7532015,0.12473868;-0.77478653;-0.75134677,-19.6875;-10.625;-42.75,1021.79004,5.0,5697.0, , , , , 
1543542967720,9,56,7,0,-2.0111294;3.9360676;8.801085,0.047769662;-0.84076;-0.71469486,-19.6875;-10.625;-42.75,1021.79004,5.0,5697.0, , , , , 
1543542967730,9,56,7,0,-1.6184803;3.8594532;8.896853,0.002565634;-0.85786426;-0.6865951,-20.3125;-12.0625;-42.0,1021.79004,5.0,5697.0, , , , , 
1543542967740,9,56,7,0,-1.292869;3.821146;9.040505,-0.01452114;-0.8432035;-0.6511649,-20.3125;-12.0625;-42.0,1021.79004,5.0,5697.0, , , , , 
1543542967751,9,56,7,0,-0.8714894;3.7828386;9.078813,-0.01452114;-0.8297644;-0.6303955,-20.375;-11.3125;-41.25,1021.7881,5.0,5697.0, , , , , 
1543542967760,9,56,7,0,-0.50757074;3.7062242;8.954314,-0.035290558;-0.827321;-0.62550855,-20.375;-11.3125;-41.25,1021.7881,5.0,5697.0, , , , , 
1543542967771,9,56,7,0,0.16280572;3.5913026;8.7053175,-0.082938045;-0.81510365;-0.6511649,-20.375;-12.0625;-43.5,1021.7881,5.0,5697.0, , , , , 
1543542967781,9,56,7,0,0.35434186;3.5338416;8.475474,-0.16235052;-0.7760083;-0.70125586,-20.375;-12.0625;-43.5,1021.7881,5.0,5697.0, , , , , 
1543542967791,9,56,7,0,0.4405331;3.5434184;8.2169,-0.32361895;-0.6648308;-0.73790777,-21.0;-12.8125;-39.75,1021.7881,5.0,5697.0, , , , , 
1543542967800,9,56,7,0,0.61291564;3.3039982;8.446744,-0.5105437;-0.53410566;-0.75012505,-21.0;-12.8125;-39.75,1021.7881,5.0,5697.0, , , , , 
1543542967811,9,56,7,0,0.90979666;2.681506;9.844957,-0.6986902;-0.4351455;-0.78311175,-19.625;-11.3125;-42.0,1021.7881,5.0,5697.0, , , , , 
1543542967820,9,56,7,0,1.0247183;2.3175871;11.022904,-0.8098677;-0.38627627;-0.8307593,-19.625;-11.3125;-42.0,1021.7881,5.0,5697.0, , , , , 
1543542967830,9,56,7,0,1.3503298;1.5897499;13.005303,-0.78543305;-0.42659336;-0.90650654,-21.75;-12.0625;-41.25,1021.7881,5.0,5697.0, , , , , 
1543542967840,9,56,7,0,1.6280571;1.1683705;13.8959465,-0.6351602;-0.5426578;-1.0005798,-21.75;-12.0625;-41.25,1021.7881,5.0,6192.0, , , , , 
1543542967851,9,56,7,0,2.0685902;0.7374141;14.403518,-0.37493163;-0.67704815;-1.1178659,-21.75;-11.3125;-39.75,1021.8003,5.0,6192.0, , , , , 
1543542967860,9,56,7,0,2.3175871;0.6799533;13.781025,-0.06339036;-0.75890404;-1.2522563,-21.75;-11.3125;-39.75,1021.8003,5.0,6192.0, , , , , 
1543542967870,9,56,7,0,2.480393;0.80445176;11.971008,0.21025981;-0.7393564;-1.3732076,-21.75;-12.0625;-42.0,1021.8003,5.0,6192.0, , , , , 
1543542967881,9,56,7,0,2.6910827;1.1109096;10.400413,0.43750167;-0.5646489;-1.5014893,-22.4375;-12.0;-42.0,1021.8003,5.0,6192.0, , , , , 
1543542967891,9,56,7,0,3.0550013;1.292869;9.720459,0.56089646;-0.34962437;-1.5992278,-22.4375;-12.75;-39.75,1021.8003,5.0,6192.0, , , , , 
1543542967902,9,56,7,0,3.122039;1.3311762;9.500193,0.6244264;-0.14437364;-1.6945227,-22.4375;-12.75;-39.75,1021.8003,5.0,6192.0, , , , , 
1543542967912,9,56,7,0,3.0454245;1.2449849;9.634268,0.6415307;-0.033196162;-1.7922611,-20.9375;-15.8125;-39.75,1021.8003,5.0,6192.0, , , , , 
1543542967921,9,56,7,0,2.8538885;1.1971009;9.835381,0.6427524;-0.003874631;-1.8814474,-21.6875;-14.3125;-39.75,1021.8003,5.0,6192.0, , , , , 
1543542967931,9,56,7,0,2.5187001;1.1875241;10.103531,0.621983;-0.033196162;-1.9706337,-19.5;-16.5625;-39.0,1021.8003,5.0,6192.0, , , , , 
1543542967942,9,56,7,0,2.2984335;1.0247183;10.43872,0.59632665;-0.10527826;-2.019503,-20.9375;-17.3125;-40.5,1021.8003,5.0,6192.0, , , , , 
1543542967951,9,56,7,0,2.183512;0.94810385;10.630256,0.57677895;-0.18957767;-2.0683722,-20.1875;-17.3125;-39.75,1021.7871,5.0,6192.0, , , , , 
1543542967962,9,56,7,0,2.1068976;0.7565677;10.812215,0.5547878;-0.30442032;-2.136789,-20.25;-16.5625;-39.0,1021.7871,5.0,6192.0, , , , , 
1543542967972,9,56,7,0,2.0207062;0.5650316;10.888829,0.5523443;-0.31785935;-2.146563,-19.4375;-18.8125;-39.0,1021.7871,5.0,6192.0, , , , , 
1543542967981,9,56,7,0,1.1492168;0.7182605;10.97502,0.5327967;-0.3312984;-2.1648889,-18.75;-20.3125;-39.0,1021.7871,5.0,6192.0, , , , , 
1543542967992,9,56,7,0,0.7661445;0.81402856;11.329363,0.5547878;-0.30686378;-2.1245718,-18.75;-20.3125;-38.25,1021.7871,5.0,6192.0, , , , , 
1543542968001,9,56,8,0,0.6799533;0.61291564;11.597513,0.6378655;-0.26410323;-2.0451593,-19.4375;-18.8125;-37.5,1021.7871,5.0,6192.0, , , , , 
1543542968011,9,56,8,0,0.8714894;0.1340753;11.511322,0.72216487;-0.24455553;-1.9889598,-17.25;-21.875;-39.6875,1021.7871,5.0,6192.0, , , , , 
1543542968022,9,56,8,0,1.0151415;-0.076614454;11.453861,0.7685906;-0.25677285;-1.9767425,-18.6875;-21.0625;-38.25,1021.7871,5.0,6192.0, , , , , 
1543542968032,9,56,8,0,0.9959879;-0.2681506;11.473015,0.77347755;-0.3911632;-2.014616,-15.125;-21.9375;-38.9375,1021.7871,5.0,6192.0, , , , , 
1543542968042,9,56,8,0,0.82360536;-0.2873042;11.405977,0.7685906;-0.45469317;-2.0268333,-16.5;-23.375;-37.5,1021.7871,5.0,6192.0, , , , , 
1543542968052,9,56,8,0,0.35434186;-0.10534488;11.204864,0.7588168;-0.5768662;-2.0402725,-15.8125;-23.375;-36.75,1021.7905,5.0,6192.0, , , , , 
1543542968062,9,56,8,0,-0.019153614;0.1436521;10.888829,0.7637037;-0.67704815;-2.0182812,-16.4375;-27.125;-38.1875,1021.7905,5.0,6192.0, , , , , 
1543542968072,9,56,8,0,-0.095768064;0.29688102;10.620679,0.82112503;-0.7894473;-1.924208,-15.0625;-24.875;-36.6875,1021.7905,5.0,6192.0, , , , , 
1543542968083,9,56,8,0,-0.06703765;0.46926352;10.036493,0.86266387;-0.83465135;-1.8680085,-17.125;-26.375;-35.25,1021.7905,5.0,6192.0, , , , , 
1543542968093,9,56,8,0,0.047884032;0.50757074;9.586384,0.8858768;-0.87374675;-1.838687,-15.75;-26.375;-34.5,1021.7905,5.0,6192.0, , , , , 
1543542968102,9,56,8,0,0.095768064;0.7278373;8.810662,0.89320713;-0.89085096;-1.838687,-15.0;-27.875;-36.6875,1021.7905,5.0,6192.0, , , , , 
1543542968112,9,56,8,0,-0.02873042;0.9959879;8.303091,0.8883202;-0.92261595;-1.8338,-14.3125;-26.4375;-35.25,1021.7905,5.0,6192.0, , , , , 
1543542968123,9,56,8,0,-0.34476504;1.532289;7.5848308,0.8137947;-0.95560265;-1.7873743,-14.25;-28.6875;-33.75,1021.7905,5.0,6192.0, , , , , 
1543542968133,9,56,8,0,-0.7374141;2.183512;6.895301,0.730717;-0.9568244;-1.7201791,-14.3125;-27.9375;-33.75,1021.7905,5.0,6192.0, , , , , 
1543542968143,9,56,8,0,-0.94810385;2.5474305;6.6175733,0.6048788;-0.9519375;-1.6175537,-15.0;-28.625;-33.75,1021.7905,5.0,6192.0, , , , , 
1543542968153,9,56,8,0,-0.9864111;2.9017725;6.4260373,0.40818015;-0.9568244;-1.4672809,-15.625;-30.125;-32.25,1021.7915,5.0,6192.0, , , , , 
1543542968162,9,56,8,0,-0.8714894;3.0071173;6.4643445,0.23225096;-0.9641548;-1.3524382,-12.0625;-30.9375;-32.9375,1021.7915,5.0,6192.0, , , , , 
1543542968173,9,56,8,0,-0.6703765;2.9592333;6.6846113,0.058765236;-0.9885894;-1.2595867,-14.25;-30.125;-35.1875,1021.7915,5.0,6192.0, , , , , 
1543542968186,9,56,8,0,-0.18195933;2.7485435;7.3071036,-0.15990707;-1.017911;-1.1789525,-13.5;-31.6875;-33.6875,1021.7915,5.0,5957.0, , , , , 
1543542968193,9,56,8,0,-0.009576807;2.5378537;7.8529816,-0.23809782;-1.0252413;-1.1618482,-13.5;-30.9375;-33.6875,1021.7915,5.0,5957.0, , , , , 
1543542968203,9,56,8,0,0.047884032;2.3558946;8.39886,-0.2979626;-1.0460107;-1.1594048,-13.5;-32.4375;-33.0,1021.7915,5.0,5957.0, , , , , 
1543542968214,9,56,8,0,0.06703765;2.27928;9.002198,-0.3175103;-1.0643367;-1.1667352,-12.0625;-31.6875;-32.25,1021.7915,5.0,5957.0, , , , , 
1543542968224,9,56,8,0,-0.02873042;2.2697031;9.32781,-0.3138451;-1.0643367;-1.1667352,-12.8125;-30.9375;-32.25,1021.7915,5.0,5957.0, , ,$GPGSA;1.9;1.0;1.6 $GNGSA;1.9;1.0;1.6 $GNGSA;1.9;1.0;1.6 $QZGSA;1.9;1.0;1.6 $IMGSA;1.9;1.0;1.6 $BDGSA;1.9;1.0;1.6 $GAGSA;1.9;1.0;1.6 , , 
1543542968234,9,56,8,0,-0.1436521;2.2888567;9.615114,-0.2894105;-1.0643367;-1.1655134,-13.5;-31.6875;-33.0,1021.7915,5.0,5957.0,19 1;2;25.77267837524414;false;NaN;0;265.033293546026 1;5;39.570064544677734;false;NaN;0;116.07046412003956 1;6;21.520488739013672;false;NaN;1;580.3909701058947 1;7;22.384981155395508;false;NaN;1;39.22868592178736 1;13;38.69953155517578;false;NaN;0;-422.19142005520484 1;15;41.57463073730469;false;NaN;0;-702.6948428643041 1;21;34.33839416503906;false;NaN;0;-583.7765850070446 1;29;19.985689163208008;false;NaN;0;-88.00574245072266 1;30;25.610809326171875;false;NaN;0;-257.4845747455279 3;2;24.644332885742188;false;NaN;0;554.783695799242 3;18;34.343257904052734;false;NaN;0;-50.31070316785579 3;12;20.28135108947754;false;NaN;0;-475.84865832750006 3;19;30.351163864135742;false;NaN;0;-711.644759617368 3;17;29.542957305908203;false;NaN;0;634.0051963180581 3;3;36.22300338745117;false;NaN;0;0.3645617314175813 3;4;34.93782424926758;false;NaN;0;-580.4737904752451 4;193;28.826526641845703;false;NaN;0;10.053810242150924 4;194;23.86048126220703;false;NaN;0;-123.68711777700179 4;195;26.86882781982422;false;NaN;0;30.923990543617364,19 3;18;36.0;80.0;271.0 4;193;33.0;74.0;81.0 3;3;37.0;72.0;311.0 1;5;44.0;69.0;23.0 1;13;40.0;59.0;171.0 1;2;28.0;53.0;123.0 1;29;24.0;48.0;281.0 3;17;31.0;39.0;162.0 3;2;27.0;34.0;37.0 3;19;32.0;31.0;328.0 1;15;42.0;29.0;211.0 3;4;36.0;27.0;243.0 4;195;32.0;24.0;173.0 1;30;30.0;19.0;83.0 1;7;22.0;13.0;51.0 1;6;23.0;10.0;124.0 1;21;34.0;7.0;308.0 4;194;25.0;6.0;146.0 3;12;22.0;6.0;70.0, , , 
1543542968245,9,56,8,0,-0.20111294;2.3175871;9.624691,-0.27474973;-1.0557846;-1.1594048,-11.375;-31.75;-32.9375,1021.7915,5.0,5957.0, , , , , 
1543542968255,9,56,8,0,-0.22984336;2.384625;9.5385,-0.21488494;-0.9727069;-1.1361918,-13.5;-30.1875;-31.5,1021.79834,5.0,5957.0, , , , , 
1543542968266,9,56,8,0,-0.15322891;2.3942018;9.509769,-0.1855634;-0.90306824;-1.126418,-13.4375;-33.9375;-30.75,1021.79834,5.0,5957.0, , , , , 
1543542968276,9,56,8,0,-0.1436521;2.3942018;9.509769,-0.16601571;-0.8456469;-1.1300832,-13.4375;-32.4375;-32.25,1021.79834,5.0,5957.0, , , , , 
1543542968287,9,56,8,0,-0.17238252;2.4708161;9.519346,-0.16235052;-0.80166465;-1.1496309,-13.4375;-32.4375;-30.75,1021.79834,5.0,5957.0, , , , , 
1543542968297,9,56,8,0,-0.22984336;2.5570073;9.5385,-0.16357225;-0.79922116;-1.1557395,-9.9375;-32.5;-32.1875,1021.79834,5.0,5957.0, , , , , 
1543542968308,9,56,8,0,-0.32561144;2.7485435;9.452309,-0.15746361;-0.7870039;-1.1679568,-12.75;-32.4375;-32.25,1021.79834,5.0,5957.0, , , , , 
1543542968318,9,56,8,0,-0.47884035;2.9017725;9.289502,-0.1366942;-0.74668676;-1.1545179,-12.0;-34.6875;-32.1875,1021.79834,5.0,5957.0, , , , , 
1543542968327,9,56,8,0,-0.5746084;3.1028855;9.021352,-0.1293638;-0.7161435;-1.1410788,-12.0;-33.1875;-30.75,1021.79834,5.0,5957.0, , , , , 
1543542968337,9,56,8,0,-0.59376204;3.1986535;8.868123,-0.11592477;-0.6403962;-1.1178659,-11.3125;-33.25;-32.1875,1021.79834,5.0,5957.0, , , , , 
1543542968348,9,56,8,0,-0.6895301;3.323152;8.820239,-0.098820545;-0.5194449;-1.0787705,-10.5625;-35.5;-32.1875,1021.7866,5.0,5957.0, , , , , 
1543542968358,9,56,8,0,-0.8331822;3.4955344;8.820239,-0.082938045;-0.42048472;-1.0482273,-10.5625;-34.75;-31.4375,1021.7866,5.0,5957.0, , , , , 
1543542968368,9,56,8,0,-0.93852705;3.5625722;8.772355,-0.07072074;-0.34107223;-1.0103537,-11.3125;-32.5;-31.5,1021.7866,5.0,5957.0, , , , , 
1543542968378,9,56,8,0,-1.0342951;3.6296098;8.734048,-0.06339036;-0.2628815;-0.97003657,-11.3125;-34.6875;-32.1875,1021.7866,5.0,5957.0, , , , , 
1543542968388,9,56,8,0,-1.0726024;3.6296098;8.801085,-0.056059975;-0.18835594;-0.93094116,-10.625;-33.25;-30.75,1021.7866,5.0,5957.0, , , , , 
1543542968398,9,56,8,0,-1.1204864;3.572149;8.963891,-0.049951322;-0.11260864;-0.8869589,-10.625;-33.25;-30.0,1021.7866,5.0,5957.0, , , , , 
1543542968408,9,56,8,0,-1.1492168;3.5434184;9.050082,-0.046286132;-0.085730575;-0.8686329,-10.625;-33.25;-32.1875,1021.7866,5.0,5957.0, , , , , 
1543542968418,9,56,8,0,-1.292869;3.6487634;9.212888,-0.023073252;-0.008761553;-0.8160985,-10.5625;-34.75;-30.6875,1021.7866,5.0,5957.0, , , , , 
1543542968429,9,56,8,0,-1.4173675;3.6966474;9.3182335,-0.009634217;0.03520329;-0.7721162,-10.5625;-34.75;-30.6875,1021.7866,5.0,5957.0, , , , , 
1543542968439,9,56,8,0,-1.6089035;3.7828386;9.452309,0.002565634;0.06941175;-0.71469486,-10.5625;-34.0;-30.75,1021.7866,5.0,5957.0, , , , , 
1543542968450,9,56,8,0,-1.685518;3.821146;9.576807,0.01844813;0.09628981;-0.6340607,-7.75;-35.5625;-33.6875,1021.78076,5.0,5957.0, , , , , 
1543542968460,9,56,8,0,-1.6759412;3.8019924;9.624691,0.036774088;0.11950269;-0.56930894,-7.75;-35.5625;-33.6875,1021.78076,5.0,5957.0, , , , , 
1543542968470,9,56,8,0,-1.6376339;3.763685;9.634268,0.058765236;0.15004596;-0.50577897,-9.875;-34.75;-30.6875,1021.78076,5.0,5957.0, , , , , 
1543542968479,9,56,8,0,-1.5801731;3.8019924;9.576807,0.08564331;0.19524999;-0.44591418,-7.6875;-36.3125;-30.6875,1021.78076,5.0,5957.0, , , , , 
1543542968489,9,56,8,0,-1.541866;3.7541082;9.576807,0.11007792;0.24167573;-0.39337975,-7.6875;-37.0625;-31.4375,1021.78076,5.0,5957.0, , , , , 
1543542968500,9,56,8,0,-1.3982137;3.7062242;9.595961,0.13451253;0.2807711;-0.33351496,-6.3125;-34.8125;-30.6875,1021.78076,5.0,5957.0, , , , , 
1543542968511,9,56,8,0,-1.2545617;3.6966474;9.586384,0.15406021;0.29543188;-0.2980848,-7.0;-35.5625;-30.6875,1021.78076,5.0,5957.0, , , , , 
1543542968521,9,56,8,0,-1.1492168;3.6966474;9.519346,0.17482963;0.30642745;-0.269985,-7.0;-35.5625;-30.6875,1021.78076,5.0,5957.0, , , , , 
1543542968531,9,56,8,0,-1.1013328;3.7349546;9.251195,0.17849483;0.33086208;-0.25165904,-6.25;-37.0625;-30.6875,1021.78076,5.0,5957.0, , , , , 
1543542968542,9,56,8,0,-1.1683705;3.8594532;8.820239,0.14428636;0.3687357;-0.21134192,-6.3125;-37.0625;-32.1875,1021.78076,5.0,4622.0, , , , , 
1543542968551,9,56,8,0,-1.1683705;3.9743748;8.542512,0.035552356;0.42615703;-0.16613789,-6.3125;-34.8125;-32.1875,1021.7954,5.0,4622.0, , , , , 
1543542968562,9,56,8,0,-1.2449849;4.012682;8.485051,-0.106150925;0.44203955;-0.11604694,-4.875;-35.625;-30.6875,1021.7954,5.0,4622.0, , , , , 
1543542968572,9,56,8,0,-1.0726024;3.763685;8.724471,-0.29307568;0.4053876;-0.062290803,-6.3125;-36.3125;-31.4375,1021.7954,5.0,4622.0, , , , , 
1543542968582,9,56,8,0,-0.8810662;3.5434184;9.050082,-0.49710467;0.3443011;-0.03541273,-5.5625;-36.375;-30.6875,1021.7954,5.0,4622.0, , , , , 
1543542968592,9,56,8,0,-0.61291564;3.1124623;10.065224,-0.70113367;0.22457151;-0.052516956,-6.3125;-36.3125;-32.1875,1021.7954,5.0,4622.0, , , , , 
1543542968602,9,56,8,0,-0.40222588;2.8538885;11.128249,-0.7707723;0.104841925;-0.08916887,-7.0;-37.0625;-32.9375,1021.7954,5.0,4622.0, , , , , 
1543542968611,9,56,8,0,-0.22984336;2.6527755;11.540052,-0.7390073;-0.033196162;-0.13192944,-5.6875;-33.375;-32.1875,1021.7954,5.0,4622.0, , , , , 
1543542968622,9,56,8,0,0.009576807;2.5570073;11.760319,-0.618056;-0.12849113;-0.19545943,-4.9375;-34.875;-32.1875,1021.7954,5.0,4622.0, , , , , 
1543542968631,9,56,8,0,0.33518824;2.5761611;11.358093,-0.2173284;-0.06496116;-0.32984978,-6.3125;-35.5625;-33.6875,1021.7954,5.0,4622.0, , , , , 
1543542968642,9,56,8,0,0.5363012;2.5953147;10.745177,-0.08049458;0.019320795;-0.3665017,-4.9375;-34.875;-33.625,1021.7954,5.0,4622.0, , , , , 
1543542968652,9,56,8,0,0.8619126;2.767697;9.682152,0.19682078;0.26977554;-0.4385838,-5.6875;-34.125;-34.375,1021.7871,5.0,4622.0, , , , , 
1543542968662,9,56,8,0,1.0630256;2.9017725;9.088389,0.5303532;0.59964275;-0.55586994,-5.625;-34.125;-32.1875,1021.7871,5.0,4622.0, , , , , 
1543542968672,9,56,8,0,0.9959879;3.064578;8.628703,0.6586349;0.72303754;-0.64139104,-4.9375;-35.625;-33.625,1021.7871,5.0,4622.0, , , , , 
1543542968682,9,56,8,0,0.7661445;3.2944214;8.034941,0.6732957;0.74380696;-0.69636893,-4.25;-34.125;-32.9375,1021.7871,5.0,4622.0, , , , , 
1543542968692,9,56,8,0,0.5746084;3.4093432;7.833828,0.66107833;0.7328114;-0.71469486,-4.1875;-35.625;-32.1875,1021.7871,5.0,4622.0, , , , , 
1543542968702,9,56,8,0,0.17238252;3.5529952;7.699753,0.58899623;0.65584236;-0.74645984,-3.4375;-37.125;-32.125,1021.7871,5.0,4622.0, , , , , 
1543542968712,9,56,8,0,-0.10534488;3.6391866;7.690176,0.51202726;0.5752082;-0.7244687,-3.5;-36.375;-31.4375,1021.7871,5.0,4622.0, , , , , 
1543542968723,9,56,8,0,-0.61291564;3.7541082;7.6710224,0.44727552;0.48113492;-0.6694909,-3.4375;-37.125;-30.6875,1021.7871,5.0,4622.0, , , , , 
1543542968733,9,56,8,0,-0.8810662;3.6966474;7.6710224,0.3666413;0.39439204;-0.59252185,-4.875;-35.625;-30.6875,1021.7871,5.0,4622.0, , , , , 
1543542968743,9,56,8,0,-1.1587936;3.5051112;7.7189064,0.25912905;0.2966536;-0.50455725,0.0625;-37.25;-32.875,1021.7871,5.0,4622.0, , , , , 
1543542968753,9,56,8,0,-2.0398598;4.232949;8.37013,0.12229522;0.18547614;-0.40071014,-1.3125;-37.1875;-31.375,1021.7866,5.0,4622.0, , , , , 
1543542968764,9,56,8,0,-1.7908629;3.1986535;8.0924015,0.012339477;0.07796386;-0.22722441,-1.3125;-37.1875;-30.625,1021.7866,5.0,4622.0, , , , , 
1543542968776,9,56,8,0,-1.4460979;2.2888567;8.1402855,-0.16479398;-0.13826498;-0.12948598,-2.0;-38.6875;-30.625,1021.7866,5.0,4622.0, , , , , 
1543542968785,9,56,8,0,-0.6991069;2.3654714;8.599973,-0.31140164;-0.2311165;-0.11238175,-1.3125;-37.1875;-32.125,1021.7866,5.0,4622.0, , , , , 
1543542968796,9,56,8,0,-0.62249243;2.030283;9.624691,-0.3456101;-0.37039378;-0.12215559,-0.625;-37.1875;-31.375,1021.7866,5.0,4622.0, , , , , 
1543542968807,9,56,8,0,-0.6895301;0.90021986;9.385271,-0.4054749;-0.48645815;-0.13070771,-2.0;-37.1875;-29.1875,1021.7866,5.0,4622.0, , , , , 
1543542968817,9,56,8,0,-0.019153614;1.4939818;9.797073,-0.49954814;-0.5634272;-0.18812904,0.0625;-37.25;-33.625,1021.7866,5.0,4622.0, , , , , 
1543542968828,9,56,8,0,-0.095768064;1.2162545;10.01734,-0.53864354;-0.6623874;-0.2944196,-1.375;-36.4375;-30.6875,1021.7866,5.0,4622.0, , , , , 
1543542968838,9,56,8,0,-0.2681506;1.0726024;10.113108,-0.55696946;-0.7515737;-0.3591713,-1.375;-35.6875;-33.625,1021.7866,5.0,4622.0, , , , , 
1543542968848,9,56,8,0,-0.20111294;1.5131354;10.208876,-0.53986526;-0.7906691;-0.44102725,-2.0625;-35.6875;-30.6875,1021.7886,5.0,4622.0, , , , , 
1543542968859,9,56,8,0,-0.4309563;1.733402;10.180145,-0.48000044;-0.79799944;-0.5094442,-0.6875;-35.6875;-32.125,1021.7886,5.0,4622.0, , , , , 
1543542968868,9,56,8,0,-0.5554548;1.9728222;9.998186,-0.4299095;-0.7894473;-0.5424309,-2.125;-34.1875;-32.875,1021.7886,5.0,4622.0, , , ,37 00:17:7b:0f:59:f8;-85 00:17:7b:0f:44:a8;-85 70:79:90:ba:bd:30;-87 00:34:cb:64:27:45;-81 00:34:cb:64:29:93;-74 00:34:cb:64:27:5d;-80 22:6b:e7:c1:51:15;-76 2c:b2:1a:ff:c9:09;-83 78:44:fd:4b:52:a7;-78 20:6b:e7:c1:51:15;-76 00:1f:7a:5d:f4:99;-87 a8:0c:ca:01:58:55;-77 70:65:82:ff:f4:92;-77 00:34:cb:64:29:7c;-50 70:65:82:ff:f4:9a;-69 00:34:cb:54:cc:da;-71 7c:76:68:c0:ac:ad;-74 c8:3a:35:b3:f3:88;-70 20:6b:e7:c1:50:30;-76 00:34:cb:68:e2:3d;-59 00:34:cb:68:e6:20;-58 38:22:d6:d8:d2:f2;-57 38:22:d6:d8:d2:f0;-59 2e:b2:1a:df:c9:09;-74 20:6b:e7:c1:51:14;-67 00:17:7b:0f:49:a1;-60 00:17:7b:0f:49:a0;-59 00:17:7b:fc:41:78;-58 d0:fa:1d:67:f7:2d;-71 00:34:cb:64:29:92;-63 00:34:cb:64:2a:c3;-78 00:34:cb:54:cc:a5;-86 00:34:cb:68:d7:99;-69 00:34:cb:68:d7:d4;-70 38:22:d6:d9:26:12;-66 8a:25:93:bb:bb:52;-74 b2:19:c6:0c:49:d8;-69, 
1543542968878,9,56,8,0,-0.47884035;2.2409728;9.576807,-0.30284953;-0.7149218;-0.6206216,-2.8125;-34.9375;-32.875,1021.7886,5.0,4622.0, , , , ,0
1543542968888,9,56,8,0,-0.4405331;2.2601264;9.433155,-0.27597147;-0.6831568;-0.64383453,-2.8125;-34.9375;-32.875,1021.7886,5.0,4518.0, , , , , 
1543542968898,9,56,8,0,-0.4309563;2.384625;9.021352,-0.24054128;-0.60985297;-0.69881237,-2.8125;-35.6875;-32.125,1021.7886,5.0,4518.0, , , , , 
1543542968908,9,56,8,0,-0.47884035;2.5570073;8.8777,-0.2258805;-0.55120987;-0.75134677,-1.375;-34.9375;-32.875,1021.7886,5.0,4518.0, , , , , 
1543542968918,9,56,8,0,-0.6703765;2.6240451;8.714894,-0.23076743;-0.5084493;-0.80143774,-3.5625;-34.125;-33.625,1021.7886,5.0,4518.0, , , , , 
1543542968928,9,56,8,0,-0.7565677;2.681506;8.66701,-0.25886723;-0.46202356;-0.831981,-1.375;-35.6875;-32.875,1021.7886,5.0,4518.0, , , , , 
1543542968938,9,56,8,0,-0.7469909;2.7868507;8.743625,-0.28085837;-0.4314803;-0.8674112,-1.375;-34.1875;-32.125,1021.7886,5.0,4518.0, , , , , 
1543542968949,9,56,8,0,-0.8714894;2.681506;8.829816,-0.28696704;-0.38505453;-0.8967327,-0.6875;-35.6875;-33.625,1021.78955,5.0,4518.0, , , , , 
1543542968958,9,56,8,0,-0.9959879;2.681506;8.963891,-0.2967409;-0.34595916;-0.92238903,-1.375;-35.6875;-32.125,1021.78955,5.0,4518.0, , , , , 
1543542968969,9,56,8,0,-1.2258313;2.8921957;9.193734,-0.29429743;-0.2873161;-0.9443802,-2.75;-36.4375;-32.875,1021.78955,5.0,4518.0, , , , , 
1543542968978,9,56,8,0,-1.5705963;2.7389667;9.414001,-0.27963665;-0.25677285;-0.92727596,-2.8125;-34.1875;-32.875,1021.78955,5.0,4518.0, , , , , 
1543542968989,9,56,8,0,-1.7908629;2.5474305;9.758766,-0.2527586;-0.23722515;-0.9016196,-2.0625;-35.6875;-34.375,1021.78955,5.0,4518.0, , , , , 
1543542968998,9,56,8,0,-1.8387469;2.3654714;9.902418,-0.2173284;-0.21889919;-0.8832937,-1.4375;-34.1875;-33.625,1021.78955,5.0,4518.0, , , , , 
1543542969009,9,56,9,0,-1.7812861;2.0973208;10.084377,-0.1770113;-0.20423843;-0.8698546,-0.6875;-34.1875;-34.375,1021.78955,5.0,4518.0, , , , , 
1543542969018,9,56,9,0,-1.7812861;1.9919758;10.151415,-0.12814207;-0.1993515;-0.8759633,0.0;-34.25;-34.375,1021.78955,5.0,4518.0, , , , , 
1543542969029,9,56,9,0,-1.9440918;1.9153614;10.208876,-0.100042276;-0.21279055;-0.87718505,-0.6875;-34.9375;-33.625,1021.78955,5.0,4518.0, , , , , 
1543542969039,9,56,9,0,-2.1739352;1.8962077;10.228029,-0.07805113;-0.24089034;-0.87351984,0.0625;-35.75;-34.375,1021.78955,5.0,4518.0, , , , , 
1543542969049,9,56,9,0,-2.3558946;1.934515;10.160992,-0.051173054;-0.26165977;-0.85885906,0.0;-35.0;-34.375,1021.78516,5.0,4518.0, , , , , 
1543542969060,9,56,9,0,-2.585738;2.0494366;9.998186,-0.026738444;-0.2665467;-0.82587236,0.6875;-34.25;-33.625,1021.78516,5.0,4518.0, , , , , 
1543542969069,9,56,9,0,-2.72939;2.1643584;9.854534,1.2217305E-4;-0.24577726;-0.7843335,1.375;-33.5;-35.125,1021.78516,5.0,4518.0, , , , , 
1543542969079,9,56,9,0,-2.9400797;2.27928;9.787497,0.014782939;-0.22256438;-0.7317991,2.875;-35.0625;-33.625,1021.78516,5.0,4518.0, , , , , 
1543542969089,9,56,9,0,-3.0358477;2.384625;9.816227,0.023335053;-0.21156882;-0.68170816,0.0;-34.25;-33.625,1021.78516,5.0,4518.0, , , , , 
