time,hour,min,sec,env,acc,gyr,mag,pressure,prox,light,gnssMeasurement,gnssStatus,nema,wifi,cell
1543541847605,9,37,27,1,0.1436521;4.10845;8.896853,1.2217305E-4;-2.0943952E-4;0.0,-30.3125;11.9375;-28.0625,0.0,0.0,65.0, , , ,96 00:9a:cd:8d:13:b8;-78 00:9a:cd:fd:13:b8;-81 00:be:3b:b8:8c:d8;-79 00:be:3b:f8:8c:d8;-79 88:11:96:03:7e:4b;-87 00:be:3b:b8:8c:da;-79 f4:83:cd:a8:8a:cb;-74 70:3d:15:8b:52:01;-77 70:3d:15:8b:52:00;-77 50:da:00:a3:21:20;-87 70:3d:15:8b:38:20;-70 70:3d:15:8b:47:50;-78 70:3d:15:8b:52:81;-73 70:3d:15:8b:47:51;-78 70:3d:15:8b:52:80;-73 70:3d:15:8b:51:f1;-72 70:3d:15:8b:51:f0;-72 34:96:72:c5:c1:f0;-68 d4:61:fe:61:53:81;-79 d4:61:fe:61:53:80;-80 70:3d:15:8b:50:21;-73 70:3d:15:8b:50:20;-73 d4:61:fe:61:53:91;-85 d4:61:fe:61:53:90;-84 70:3d:15:8b:3f:f0;-56 70:3d:15:8b:63:41;-66 50:da:00:a3:21:10;-84 70:3d:15:8b:3f:f1;-57 70:3d:15:8b:63:31;-62 70:3d:15:8b:52:90;-81 70:3d:15:8b:47:41;-75 70:3d:15:8b:63:30;-66 70:3d:15:8b:63:40;-65 70:3d:15:8b:38:11;-67 70:3d:15:8b:47:40;-74 70:3d:15:8b:38:10;-67 08:10:79:99:81:c6;-88 70:3d:15:8b:39:61;-84 70:3d:15:8b:39:60;-85 70:3d:15:8b:43:f0;-78 70:3d:15:8b:43:f1;-79 70:3d:15:8b:8d:f1;-69 70:3d:15:8b:8e:01;-62 70:3d:15:8b:8e:00;-64 70:3d:15:8b:43:e1;-70 50:da:00:a3:0c:10;-75 70:3d:15:8b:43:e0;-71 50:da:00:a3:0c:20;-80 70:3d:15:8b:50:11;-61 70:3d:15:8b:40:00;-51 70:3d:15:8b:50:10;-61 32:cd:a7:1d:e0:41;-77 70:3d:15:8b:52:10;-61 70:3d:15:8b:38:35;-65 70:3d:15:8b:38:31;-67 70:3d:15:8b:38:30;-66 70:3d:15:8b:52:15;-58 70:3d:15:8b:52:11;-63 b0:e5:ed:e3:22:8c;-67 50:da:00:a3:0c:30;-68 34:96:72:c5:c1:ee;-64 00:9a:cd:8d:13:b4;-63 b0:e5:ed:e3:22:8d;-65 88:25:93:82:a6:4d;-65 70:3d:15:8b:38:04;-82 70:3d:15:8b:38:00;-76 70:3d:15:8b:8e:15;-63 70:3d:15:8b:8e:11;-63 70:3d:15:8b:50:31;-64 70:3d:15:8b:50:30;-65 00:be:3b:b8:8c:d4;-66 00:34:cb:68:d9:9f;-81 80:89:17:10:b9:eb;-76 00:be:3b:b8:8c:d9;-66 c8:3a:35:2a:0e:c0;-41 f4:83:cd:5e:9d:4d;-82 b2:52:16:b7:ef:7f;-76 ec:26:ca:cd:a5:c8;-40 70:3d:15:8b:44:05;-60 70:3d:15:8b:44:01;-60 70:3d:15:8b:44:00;-59 70:3d:15:8b:63:55;-51 70:3d:15:8b:63:51;-48 70:3d:15:8b:63:50;-49 70:3d:15:8b:39:21;-82 70:3d:15:8b:40:15;-57 70:3d:15:8b:40:11;-59 70:3d:15:8b:40:10;-58 24:69:68:c8:c0:26;-72 bc:46:99:9f:1a:cc;-77 dc:fe:18:50:d3:8d;-84 00:34:cb:68:df:5e;-78 08:10:79:99:81:c4;-79 88:25:93:3d:d4:1f;-80 84:1b:5e:e6:42:3e;-81 b0:95:8e:51:f6:c5;-71,0
1543541854220,9,37,34,1,-0.49799395;2.6910827;6.3302693,0.75392985;-0.062517695;-0.3188542,-22.4375;5.0625;-34.6875,1021.3179,5.0,296.0, , , , , 
1543541854230,9,37,34,1,-0.80445176;2.8634653;6.847417,0.6415307;0.18547614;-0.19790289,-21.6875;5.0;-32.5,1021.3179,5.0,296.0, , , , , 
1543541854240,9,37,34,1,-0.9672575;2.882619;7.383718,0.5828876;0.303984;-0.08794714,-23.125;4.3125;-33.25,1021.3179,5.0,296.0, , , , , 
1543541854250,9,37,34,1,-1.1492168;2.815581;8.034941,0.52790976;0.39805725;-0.0073129297,-21.0;5.75;-34.6875,1021.3179,5.0,296.0, , , , , 
1543541854260,9,37,34,1,-1.2162545;2.7389667;8.303091,0.5156924;0.412718;0.014660765,-21.0;5.75;-34.6875,1021.3179,5.0,296.0, , , , , 
1543541854271,9,37,34,1,-1.3599066;2.6048915;8.676587,0.39229766;0.46158722;0.12950343,-21.0;5.0;-33.9375,1021.3179,5.0,296.0, , , , , 
1543541854281,9,37,34,1,-1.3982137;2.5474305;8.839393,0.29578096;0.45303512;0.18570304,-20.25;3.5;-33.9375,1021.3179,5.0,296.0, , , , , 
1543541854291,9,37,34,1,-1.541866;2.4229321;9.11712,0.16505578;0.44326127;0.24678956,-20.25;4.25;-31.75,1021.3154,5.0,296.0, , , , , 
1543541854301,9,37,34,1,-1.6567876;2.2984335;9.557653,0.06609562;0.41516146;0.2968805,-23.0625;4.3125;-32.5,1021.3154,5.0,296.0, , , , , 
1543541854310,9,37,34,1,-1.7046716;2.1452048;9.797073,-0.012077678;0.36629224;0.33475414,-21.6875;5.0;-31.75,1021.3154,5.0,296.0, , , , , 
1543541854321,9,37,34,1,-1.6950948;1.8962077;10.036493,-0.060946897;0.31742302;0.35185838,-21.0;4.25;-33.9375,1021.3154,5.0,296.0, , , , , 
1543541854331,9,37,34,1,-1.6759412;1.8387469;10.170568,-0.075607665;0.272219;0.35552356,-20.9375;2.75;-32.4375,1021.3154,5.0,296.0, , , , , 
1543541854341,9,37,34,1,-1.6950948;1.8866309;10.160992,-0.029181905;0.21724114;0.36285394,-20.25;5.0;-32.5,1021.3154,5.0,296.0, , , , , 
1543541854352,9,37,34,1,-1.6663644;2.0015526;9.988609,0.009896017;0.19402826;0.36896262,-22.375;4.3125;-31.75,1021.3154,5.0,296.0, , , , , 
1543541854361,9,37,34,1,-1.5514427;2.2122424;9.212888,0.059986968;0.1879196;0.37995818,-22.375;5.0625;-29.5,1021.3154,5.0,296.0, , , , , 
1543541854372,9,37,34,1,-1.4269443;2.3942018;8.647857,0.09297369;0.21968459;0.3921755,-20.3125;5.75;-31.0,1021.3154,5.0,296.0, , , , , 
1543541854381,9,37,34,1,-1.3024458;2.6144683;8.1402855,0.10274753;0.27466246;0.4092797,-23.125;5.0625;-31.0,1021.3154,5.0,296.0, , , , , 
1543541854392,9,37,34,1,-1.1013328;2.9879637;7.7093296,0.1174083;0.34918803;0.4361578,-21.6875;5.0;-32.5,1021.3159,5.0,296.0, , , , , 
1543541854402,9,37,34,1,-0.9576807;3.3518825;7.3549876,0.1332908;0.38950512;0.46425757,-22.375;5.0625;-31.75,1021.3159,5.0,296.0, , , , , 
1543541854413,9,37,34,1,-0.8523358;3.6008794;7.0581064,0.12596041;0.41393974;0.50701815,-21.6875;5.0;-31.0,1021.3159,5.0,296.0, , , , , 
1543541854423,9,37,34,1,-0.545878;3.9264908;6.540959,0.06731735;0.42982224;0.58276546,-23.125;5.0625;-32.5,1021.3159,5.0,296.0, , , , , 
1543541854433,9,37,34,1,-0.35434186;4.098873;6.215348,0.033108898;0.444483;0.6072,-20.25;5.0;-32.5,1021.3159,5.0,296.0, , , , , 
1543541854444,9,37,34,1,-0.10534488;4.3766007;5.9567738,-0.09393362;0.4689176;0.6951646,-22.4375;6.5625;-33.25,1021.3159,5.0,296.0, , , , , 
1543541854453,9,37,34,1,0.17238252;4.4819455;5.861006,-0.16357225;0.5006826;0.74036866,-23.75;3.5625;-31.75,1021.3159,5.0,296.0, , , , , 
1543541854463,9,37,34,1,0.34476504;4.510676;5.9184666,-0.25642377;0.5556605;0.79779,-22.375;5.0625;-31.0,1021.3159,5.0,296.0, , , , , 
1543541854474,9,37,34,1,0.5363012;4.5298295;6.244078,-0.33827972;0.6106383;0.8576548,-21.6875;5.0625;-33.25,1021.3159,5.0,296.0, , , , , 
1543541854483,9,37,34,1,0.6799533;4.510676;6.540959,-0.41891393;0.66683793;0.938289,-23.8125;5.0625;-31.0,1021.3159,5.0,296.0, , , , , 
1543541854494,9,37,34,1,0.79487497;4.4340615;6.83784,-0.47144833;0.6961595;0.9908234,-23.0625;2.8125;-31.75,1021.3125,5.0,296.0, , , , , 
1543541854504,9,37,34,1,1.0342951;4.2521024;7.335834,-0.5435304;0.6998247;1.0494665,-24.5;4.375;-33.25,1021.3125,5.0,296.0, , , , , 
1543541854515,9,37,34,1,1.3215994;3.9935284;7.785944,-0.5814041;0.69005084;1.0616838,-23.125;5.0625;-33.25,1021.3125,5.0,296.0, , , , , 
1543541854524,9,37,34,1,1.4460979;3.86903;8.073248,-0.6229429;0.67416835;1.0616838,-23.8125;4.3125;-33.25,1021.3125,5.0,296.0, , , , , 
1543541854535,9,37,34,1,1.541866;3.6583402;8.532935,-0.65959483;0.6570641;1.0592403,-23.8125;5.8125;-33.25,1021.3125,5.0,296.0, , , , , 
1543541854546,9,37,34,1,1.5993267;3.466804;8.963891,-0.6889164;0.62285566;1.0543534,-23.8125;5.0625;-34.6875,1021.3125,5.0,289.0, , , , , 
1543541854556,9,37,34,1,1.6759412;3.3327289;9.155427,-0.73167694;0.571543;1.0409144,-23.8125;4.3125;-34.6875,1021.3125,5.0,289.0, , , , , 
1543541854566,9,37,34,1,1.8291701;3.083732;9.481039,-0.7732158;0.5177868;1.0189232,-23.875;7.3125;-34.75,1021.3125,5.0,289.0, , , , , 
1543541854575,9,37,34,1,1.982399;2.9113493;9.758766,-0.80864596;0.45303512;0.9773844,-24.5625;6.625;-34.0,1021.3125,5.0,289.0, , , , , 
1543541854586,9,37,34,1,2.1930888;2.6431987;10.218452,-0.82208496;0.3882834;0.91507614,-23.875;6.5625;-34.75,1021.3125,5.0,289.0, , , , , 
1543541854597,9,37,34,1,2.2984335;2.4612393;10.496181,-0.7988721;0.31375784;0.80756384,-24.5625;7.375;-34.75,1021.312,5.0,289.0, , , , , 
1543541854607,9,37,34,1,2.4420857;2.2984335;10.802638,-0.7438942;0.21846285;0.7049385,-25.3125;8.125;-36.25,1021.312,5.0,289.0, , , , , 
1543541854617,9,37,34,1,2.5187001;2.2984335;10.831368,-0.66448176;0.15004596;0.59986967,-25.3125;7.375;-35.5,1021.312,5.0,289.0, , , , , 
1543541854628,9,37,34,1,2.5378537;2.3654714;10.611102,-0.57163024;0.10850712;0.49235737,-25.3125;7.375;-35.5,1021.312,5.0,289.0, ,0,$GPGSA;140.0;99.0;99.0 $GNGSA;140.0;99.0;99.0 $GNGSA;140.0;99.0;99.0 $QZGSA;140.0;99.0;99.0 $IMGSA;140.0;99.0;99.0 $BDGSA;140.0;99.0;99.0 $GAGSA;140.0;99.0;99.0 , , 
1543541854637,9,37,34,1,2.566584;2.480393;10.25676,-0.4897743;0.104841925;0.39461893,-26.0;7.375;-34.0,1021.312,5.0,289.0, , , , , 
1543541854647,9,37,34,1,2.5761611;2.6623523;9.787497,-0.41524872;0.15004596;0.27366763,-26.0625;8.875;-37.6875,1021.312,5.0,289.0, , , , , 
1543541854657,9,37,34,1,2.4899697;2.767697;9.595961,-0.3578274;0.21846285;0.18692476,-26.0;8.125;-36.25,1021.312,5.0,289.0, , , , , 
1543541854667,9,37,34,1,2.3175871;2.9975405;9.385271,-0.30040607;0.30154052;0.11362094,-26.75;8.875;-34.75,1021.312,5.0,289.0, , , , , 
1543541854677,9,37,34,1,2.0590134;3.122039;9.289502,-0.26008895;0.38706166;0.05497787,-24.625;9.5625;-36.25,1021.312,5.0,289.0, , , , , 
1543541854688,9,37,34,1,1.6472107;3.2848446;9.32781,-0.23321089;0.45303512;0.014660765,-26.0625;10.375;-36.25,1021.312,5.0,289.0, , , , , 
1543541854698,9,37,34,1,1.3024458;3.3423057;9.433155,-0.2173284;0.4921305;-0.021973696,-24.6875;10.3125;-36.9375,1021.31006,5.0,289.0, , , , , 
1543541854707,9,37,34,1,0.7469909;3.4284968;9.595961,-0.21610667;0.4933522;-0.03541273,-24.625;8.875;-36.9375,1021.31006,5.0,289.0, , , , , 
1543541854718,9,37,34,1,0.38307226;3.5242648;9.653421,-0.21488494;0.47869146;-0.03052581,-26.0625;8.875;-37.0,1021.31006,5.0,289.0, , , , , 
1543541854728,9,37,34,1,-0.02873042;3.6870706;9.634268,-0.21244147;0.46158722;-0.00853466,-24.625;8.875;-37.6875,1021.31006,5.0,289.0, , , , , 
1543541854738,9,37,34,1,-0.24899697;3.7732618;9.557653,-0.20999801;0.4493699;0.02565634,-25.3125;8.125;-36.9375,1021.31006,5.0,289.0, , , , , 
1543541854749,9,37,34,1,-0.5554548;3.8594532;9.404425,-0.20755455;0.47013932;0.072082095,-24.625;9.5625;-36.9375,1021.31006,5.0,289.0, , , , , 
1543541854759,9,37,34,1,-0.93852705;3.9073372;9.5385,-0.2014459;0.48724356;0.111177474,-24.625;9.5625;-36.9375,1021.31006,5.0,289.0, , , , , 
1543541854769,9,37,34,1,-1.2545617;3.9360676;9.672575,-0.18067649;0.4970174;0.17470746,-25.375;9.625;-37.0,1021.31006,5.0,289.0, , , , , 
1543541854780,9,37,34,1,-1.6089035;3.9073372;9.787497,-0.14035937;0.51289994;0.24190263,-23.1875;8.8125;-36.1875,1021.31006,5.0,289.0, , , , , 
1543541854789,9,37,34,1,-1.8004397;3.9264908;9.730036,-0.09759881;0.5165651;0.3213151,-23.1875;8.8125;-36.1875,1021.31006,5.0,289.0, , , , , 
1543541854799,9,37,34,1,-2.0015526;3.9456444;9.490616,-0.06705555;0.5238955;0.4251622,-23.25;10.3125;-36.9375,1021.3159,5.0,289.0, , , , , 
1543541854809,9,37,34,1,-2.0398598;3.86903;9.32781,-0.07194247;0.54710835;0.55588734,-23.3125;11.0625;-39.9375,1021.3159,5.0,289.0, , , , , 
1543541854820,9,37,34,1,-1.9632454;3.8019924;9.308656,-0.07805113;0.553217;0.59253925,-23.1875;8.8125;-36.9375,1021.3159,5.0,289.0, , , , , 
1543541854830,9,37,34,1,-1.8100165;3.763685;9.490616,-0.08660324;0.60086447;0.6914995,-23.9375;8.8125;-39.1875,1021.3159,5.0,289.0, , , , , 
1543541854840,9,37,34,1,-1.7142484;3.7445314;9.653421,-0.07805113;0.6143035;0.7122689,-24.0;11.0625;-37.6875,1021.3159,5.0,289.0, , , , , 
1543541854851,9,37,34,1,-1.5514427;3.8115692;9.797073,-0.04017748;0.661951;0.7635816,-23.25;10.3125;-37.6875,1021.3159,5.0,289.0, , , , , 
1543541854862,9,37,34,1,-1.484405;3.8786068;9.710882,-0.029181905;0.7144854;0.7941248,-24.6875;10.375;-38.4375,1021.3159,5.0,289.0, , , , , 
1543541854871,9,37,34,1,-1.5897499;3.8881836;9.509769,-0.07438593;0.8134456;0.8148942,-22.5625;10.3125;-37.6875,1021.3159,5.0,289.0, , , , , 
1543541854882,9,37,34,1,-1.9440918;3.916914;9.519346,-0.17212437;0.90751886;0.8503244,-23.9375;9.5625;-37.6875,1021.3159,5.0,289.0, , , , , 
1543541854892,9,37,34,1,-2.2505496;3.8977604;9.931149,-0.30407125;0.97349226;0.9016371,-23.9375;9.5625;-36.25,1021.3081,5.0,292.0, , , , , 
1543541854902,9,37,34,1,-2.5091233;3.7924154;10.477027,-0.43968335;1.0028138;0.96761054,-23.9375;10.3125;-36.9375,1021.3081,5.0,292.0, , , , , 
1543541854913,9,37,34,1,-2.72939;3.3614593;11.549629,-0.5789606;0.9539446;1.0421361,-24.0;11.0625;-37.6875,1021.3081,5.0,292.0, , , , , 
1543541854922,9,37,34,1,-2.719813;2.7868507;12.708423,-0.6510427;0.8537627;1.0751228,-23.3125;11.8125;-38.4375,1021.3081,5.0,292.0, , , , , 
1543541854933,9,37,34,1,-2.6623523;2.4133554;13.474567,-0.6693687;0.6790553;1.0873401,-24.0;11.0625;-39.1875,1021.3081,5.0,292.0, , , , , 
1543541854943,9,37,34,1,-2.528277;2.0207062;14.058752,-0.6131691;0.46158722;1.0751228,-24.6875;11.125;-39.1875,1021.3081,5.0,292.0, , , , , 
1543541854953,9,37,34,1,-2.087744;1.4748282;14.33648,-0.48855257;0.28199285;1.0445795,-21.875;11.0;-39.9375,1021.3081,5.0,292.0, , , , , 
1543541854964,9,37,34,1,-1.5993267;1.0247183;13.982138,-0.20511109;0.15248941;0.9786061,-23.3125;11.8125;-38.4375,1021.3081,5.0,292.0, , , , , 
1543541854975,9,37,34,1,-1.283292;0.7374141;13.283031,0.008674286;0.15004596;0.91629785,-24.75;12.625;-40.6875,1021.3081,5.0,292.0, , , , , 
1543541854984,9,37,34,1,-1.13964;0.5746084;12.641385,0.28722882;0.22945844;0.8332202,-24.6875;11.875;-39.9375,1021.3081,5.0,292.0, , , , , 
1543541854995,9,37,34,1,-1.043872;0.5267244;11.81778,0.50714034;0.32964033;0.77091193,-24.75;12.625;-40.6875,1021.3086,5.0,292.0, , , , , 
1543541855005,9,37,35,1,-1.0151415;0.5554548;11.348516,0.712391;0.4041659;0.7061602,-25.4375;13.375;-39.9375,1021.3086,5.0,292.0, , , , , 
1543541855016,9,37,35,1,-1.1204864;0.63206923;10.457873,0.8663291;0.4249353;0.6365216,-24.6875;11.8125;-38.4375,1021.3086,5.0,292.0, , , , , 
1543541855026,9,37,35,1,-1.4077905;0.94810385;9.308656,0.9787283;0.4200484;0.5546656,-24.0;11.0625;-40.6875,1021.3086,5.0,292.0, , , , , 
1543541855036,9,37,35,1,-1.6184803;1.2545617;8.66701,1.0214889;0.43104395;0.52412236,-25.375;11.125;-37.0,1021.3086,5.0,292.0, , , , , 
1543541855046,9,37,35,1,-2.0111294;1.6950948;7.8529816,1.0349278;0.46525243;0.5253441,-26.8125;11.875;-37.75,1021.3086,5.0,292.0, , , , , 
1543541855057,9,37,35,1,-2.3463178;1.9728222;7.431602,1.0349278;0.5226737;0.5644395,-23.25;9.5625;-36.9375,1021.3086,5.0,292.0, , , , , 
1543541855066,9,37,35,1,-2.7964275;2.3463178;6.9144545,1.0141585;0.58253855;0.6365216,-24.6875;10.3125;-37.6875,1021.3086,5.0,292.0, , , , , 
1543541855076,9,37,35,1,-3.064578;2.6048915;6.6175733,0.93718946;0.6497337;0.7831292,-26.75;8.125;-37.0,1021.3086,5.0,292.0, , , , , 
1543541855087,9,37,35,1,-3.3614593;2.882619;6.2249246,0.82112503;0.67172486;0.93584555,-25.375;9.625;-37.0,1021.3086,5.0,292.0, , , , , 
1543541855097,9,37,35,1,-3.3997664;2.8921957;6.0525417,0.65252626;0.6460685;1.1044444,-24.625;8.0625;-34.0,1021.3003,5.0,292.0, , , , , 
1543541855108,9,37,35,1,-3.1890767;2.7389667;5.9567738,0.44116688;0.5764299;1.2669345,-25.375;9.625;-36.25,1021.3003,5.0,292.0, , , , , 
1543541855119,9,37,35,1,-2.7485435;2.336741;6.090849,0.19682078;0.47502625;1.4001031,-26.0625;10.375;-35.5,1021.3003,5.0,292.0, , , , , 
1543541855130,9,37,35,1,-2.2218192;1.934515;6.540959,-0.23443262;0.2038021;1.5479325,-24.625;8.125;-36.1875,1021.3003,5.0,292.0, , , , , 
1543541855140,9,37,35,1,-1.8195933;1.685518;6.789956,-0.34316665;0.11950269;1.5723671,-26.75;8.875;-36.25,1021.3003,5.0,292.0, , , , , 
1543541855149,9,37,35,1,-1.1587936;1.4652514;7.192182,-0.6302733;-0.10772172;1.6077973,-28.875;9.6875;-37.75,1021.3003,5.0,292.0, , , , , 
1543541855159,9,37,35,1,-0.7374141;1.3120226;7.479486,-0.6559296;-0.1309346;1.6077973,-28.1875;10.4375;-35.5,1021.3003,5.0,292.0, , , , , 
1543541855170,9,37,35,1,-0.18195933;1.1779473;7.872135,-0.75000286;-0.23966861;1.5650368,-28.1875;11.1875;-35.5,1021.3003,5.0,292.0, , , , , 
1543541855180,9,37,35,1,0.33518824;1.1971009;8.149862,-0.75244635;-0.30075514;1.5222762,-29.625;9.6875;-37.0,1021.3003,5.0,292.0, , , , , 
1543541855189,9,37,35,1,0.7374141;1.2162545;8.130709,-0.75000286;-0.33252013;1.4905112,-28.9375;11.1875;-36.25,1021.3003,5.0,292.0, , , , , 
1543541855199,9,37,35,1,1.1013328;1.1683705;8.101978,-0.75244635;-0.3789459;1.4049901,-31.0625;12.75;-36.25,1021.31006,5.0,292.0, , , , , 
1543541855210,9,37,35,1,1.5610195;1.2354081;8.034941,-0.7756592;-0.44736278;1.1728612,-31.0625;11.25;-35.5,1021.31006,5.0,292.0, , , , , 
1543541855221,9,37,35,1,1.7142484;1.5227122;8.073248,-0.79032;-0.46935394;1.0262536,-31.0625;11.25;-37.75,1021.31006,5.0,292.0, , , , , 
1543541855232,9,37,35,1,1.733402;1.733402;8.149862,-0.7964286;-0.48157126;0.9028588,-31.75;10.5;-36.25,1021.31006,5.0,292.0, , , , , 
1543541855242,9,37,35,1,1.8004397;1.9536686;8.236053,-0.7927635;-0.47790605;0.79534656,-31.875;15.0;-37.75,1021.31006,5.0,281.0, , , , , 
1543541855251,9,37,35,1,1.9632454;1.9728222;8.312668,-0.7781027;-0.4436976;0.6609562,-30.375;12.0;-38.5,1021.31006,5.0,281.0, , , , , 
1543541855261,9,37,35,1,2.1930888;1.9153614;8.379706,-0.77199405;-0.43025857;0.63041294,-30.375;12.0;-38.5,1021.31006,5.0,281.0, , , , , 
1543541855271,9,37,35,1,2.5378537;1.8195933;8.446744,-0.7060206;-0.24455553;0.35796702,-32.5625;14.25;-38.5,1021.31006,5.0,281.0, , , , , 
1543541855281,9,37,35,1,2.633622;1.7908629;8.6574335,-0.6424906;-0.08084365;0.16737707,-32.5625;15.0;-38.5,1021.31006,5.0,281.0, , , , , 
1543541855291,9,37,35,1,2.4708161;1.8387469;9.11712,-0.5154306;0.1598198;-0.08061676,-31.8125;13.5;-38.5,1021.29834,5.0,281.0, , , , , 
1543541855302,9,37,35,1,1.8770541;2.1260512;9.730036,-0.3932576;0.34796628;-0.25654593,-33.9375;13.5625;-37.75,1021.29834,5.0,281.0, , , , , 
1543541855312,9,37,35,1,1.2545617;2.4037786;10.141838,-0.27108455;0.48724356;-0.39337975,-32.5625;15.0;-40.0,1021.29834,5.0,281.0, , , , , 
1543541855323,9,37,35,1,0.40222588;2.7485435;10.630256,-0.16723745;0.55443877;-0.48989648,-32.5625;14.25;-41.5,1021.29834,5.0,281.0, , , , , 
1543541855333,9,37,35,1,-0.1436521;3.016694;10.898406,-0.09515535;0.5690995;-0.55586994,-32.5;12.0;-40.0,1021.29834,5.0,281.0, , , , , 
1543541855344,9,37,35,1,-0.93852705;3.4859576;11.425131,-0.020629792;0.48968703;-0.5680872,-32.5625;15.0;-40.0,1021.29834,5.0,281.0, , , , , 
1543541855354,9,37,35,1,-1.5610195;3.821146;11.84651,0.027000243;0.3956138;-0.5314353,-30.4375;14.1875;-39.25,1021.29834,5.0,281.0, , , , , 
1543541855363,9,37,35,1,-1.8674773;3.9743748;12.105083,0.06609562;0.3076492;-0.48500955,-32.5625;14.25;-40.0,1021.29834,5.0,281.0, , , , , 
1543541855373,9,37,35,1,-1.934515;3.9935284;12.287044,0.12840387;0.18425441;-0.42025784,-31.875;15.75;-38.5,1021.29834,5.0,281.0, , , , , 
1543541855383,9,37,35,1,-1.8674773;3.8594532;12.4785795,0.22858576;0.075520396;-0.3713886,-31.125;14.25;-38.5,1021.29834,5.0,281.0, , , , , 
1543541855394,9,37,35,1,-1.8195933;3.8115692;12.354081,0.40084976;-0.024644049;-0.33840188,-29.0;13.4375;-40.0,1021.29443,5.0,281.0, , , , , 
1543541855405,9,37,35,1,-1.8770541;3.9360676;12.08593,0.5914397;-0.05152212;-0.28342402,-30.4375;14.9375;-39.25,1021.29443,5.0,281.0, , , , , 
1543541855415,9,37,35,1,-1.9632454;4.060566;11.779472,0.698952;-0.044191737;-0.2541025,-31.125;13.5;-37.75,1021.29443,5.0,281.0, , , , , 
1543541855425,9,37,35,1,-2.0973208;4.2999864;11.195287,0.86388564;-0.042970005;-0.13192944,-30.4375;15.0;-40.75,1021.29443,5.0,281.0, , , , ,0
1543541855435,9,37,35,1,-2.1547816;4.367024;10.879252,0.89687234;-0.05763077;-0.08428195,-29.625;11.9375;-37.75,1021.29443,5.0,281.0, , , , , 
1543541855445,9,37,35,1,-2.1068976;4.3287168;10.390836,0.91397655;-0.14803882;0.06963864,-31.125;15.0;-39.25,1021.29443,5.0,281.0, , , ,93 00:9a:cd:8d:13:b8;-81 00:9a:cd:fd:13:b8;-78 88:11:96:03:7e:48;-79 00:be:3b:f8:8c:d8;-73 88:11:96:03:7e:4b;-80 00:be:3b:b8:8c:db;-73 00:be:3b:b8:8c:d8;-72 f4:83:cd:a8:8a:cb;-68 70:3d:15:8b:52:80;-69 84:1b:5e:e6:42:3d;-81 70:3d:15:8b:47:50;-67 70:3d:15:8b:39:71;-77 70:3d:15:8b:47:51;-67 70:3d:15:8b:39:70;-76 70:3d:15:8b:52:01;-58 70:3d:15:8b:52:81;-67 70:3d:15:8b:52:00;-58 70:3d:15:8b:38:20;-60 70:3d:15:8b:51:f1;-55 70:3d:15:8b:51:f0;-55 34:96:72:c5:c1:f0;-65 70:3d:15:8b:47:40;-66 d4:61:fe:61:53:80;-68 70:3d:15:8b:50:21;-68 70:3d:15:8b:63:41;-66 70:3d:15:8b:63:40;-66 50:da:00:a3:21:10;-78 70:3d:15:8b:47:41;-73 d4:61:fe:61:53:81;-67 d4:61:fe:61:53:91;-70 d4:61:fe:61:53:90;-70 70:3d:15:8b:38:11;-58 70:3d:15:8b:63:31;-58 70:3d:15:8b:3f:f1;-47 70:3d:15:8b:63:30;-59 70:3d:15:8b:50:20;-71 70:3d:15:8b:3f:f0;-46 70:3d:15:8b:38:10;-58 08:10:79:99:81:c6;-77 70:3d:15:8b:8d:f0;-67 70:3d:15:8b:8e:00;-66 70:3d:15:8b:39:61;-80 70:3d:15:8b:43:f0;-65 70:3d:15:8b:8d:f1;-68 70:3d:15:8b:43:f1;-66 70:3d:15:8b:43:e1;-61 70:3d:15:8b:43:e0;-64 70:3d:15:8b:8e:01;-64 70:3d:15:8b:50:11;-62 50:da:00:a3:0c:20;-76 70:3d:15:8b:50:10;-62 50:da:00:a3:0c:10;-74 70:3d:15:8b:40:00;-51 70:3d:15:8b:39:60;-78 70:3d:15:8b:52:15;-50 32:cd:a7:1d:e0:41;-61 70:3d:15:8b:38:30;-58 70:3d:15:8b:38:35;-57 70:3d:15:8b:38:31;-58 70:3d:15:8b:52:11;-52 70:3d:15:8b:52:10;-53 00:9a:cd:8d:13:b4;-71 34:96:72:c5:c1:ee;-62 70:3d:15:8b:8e:15;-56 70:3d:15:8b:50:35;-56 70:3d:15:8b:50:31;-56 70:3d:15:8b:8e:11;-56 70:3d:15:8b:8e:10;-57 70:3d:15:8b:50:30;-55 00:be:3b:b8:8c:d5;-62 9c:d2:1e:37:8a:f1;-63 b2:52:16:b7:ef:7f;-73 00:be:3b:b8:8c:d4;-56 00:be:3b:b8:8c:d9;-56 70:3d:15:8b:47:61;-68 c8:3a:35:2a:0e:c0;-62 ec:26:ca:cd:a5:c8;-41 70:3d:15:8b:63:55;-49 70:3d:15:8b:63:51;-49 70:3d:15:8b:44:05;-49 70:3d:15:8b:44:01;-57 70:3d:15:8b:44:00;-57 70:3d:15:8b:40:10;-42 70:3d:15:8b:63:50;-50 64:09:80:25:0c:94;-74 70:3d:15:8b:40:15;-41 70:3d:15:8b:40:11;-40 08:10:79:99:81:c4;-70 88:25:93:3d:d4:1f;-75 84:1b:5e:e6:42:3e;-76 24:69:68:c8:c0:26;-66 b0:95:8e:51:f6:c5;-48 bc:46:99:9f:1a:cc;-67, 
